"plot","veg","cover"
"Mor7b01","GALIBOR",6
"Mor7b01","GEOCLIV",4
"Mor7b01","GOODOBL",1
"Mor7b01","LATHNEV",8
"Mor7b01","LINNBOR",20
"Mor7b01","PINUCON",18
"Mor7b01","PLEUSCH",10
"Mor7b01","PTILCRI",70
"Mor7b01","ROSAACI",3
"Mor7b01","SPIRBET",15
"Mor7b01","VACCMEM",15
"Mor7b01","VIBUEDU",1
"Mor7b03","ACHIMIL",1
"Mor7b03","AMELALN",2
"Mor7b03","CLINUNI",10
"Mor7b03","CORNCAN",10
"Mor7b03","DIPHCOM",12
"Mor7b03","FESTOCC",1
"Mor7b03","GALIBOR",6
"Mor7b03","GEOCLIV",7
"Mor7b03","GOODOBL",1
"Mor7b03","LATHNEV",7
"Mor7b03","LINNBOR",27
"Mor7b03","PINUCON",18
"Mor7b03","PLEUSCH",35
"Mor7b03","PTILCRI",75
"Mor7b03","ROSAACI",3
"Mor7b03","SPIRBET",8
"Mor7b03","SYMPCII",0.1
"Mor7b03","VACCMEM",12
"Mor7b03","VIBUEDU",1
"Mor7b83","ARNICOR",0.1
"Mor7b83","AULAPAL",0.1
"Mor7b83","BARBLYC",0.1
"Mor7b83","CLINUNI",12
"Mor7b83","CORNCAN",28
"Mor7b83","EPILANG",4
"Mor7b83","FESTOCC",0.1
"Mor7b83","GALIBOR",3
"Mor7b83","GOODOBL",0.1
"Mor7b83","LATHNEV",2
"Mor7b83","LINNBOR",5
"Mor7b83","PETAFRI",0.1
"Mor7b83","PINUCON",45
"Mor7b83","PLEUSCH",1
"Mor7b83","PTILCRI",70
"Mor7b83","ROSAACI",1
"Mor7b83","SPIRBET",25
"Mor7b83","VACCMEM",7
"Mor7b83","VIBUEDU",0.1
"Mor7b84","ABIELAS",2
"Mor7b84","ACHIMIL",0.1
"Mor7b84","AULAPAL",0.1
"Mor7b84","BARBLYC",0.1
"Mor7b84","CLINUNI",18
"Mor7b84","CORNCAN",25
"Mor7b84","EPILANG",3
"Mor7b84","FESTOCC",1
"Mor7b84","GALIBOR",3
"Mor7b84","GOODOBL",0.1
"Mor7b84","LATHNEV",4
"Mor7b84","LINNBOR",4
"Mor7b84","PETAFRI",0.1
"Mor7b84","PINUCON",45
"Mor7b84","PLEUSCH",2
"Mor7b84","PTILCRI",75
"Mor7b84","ROSAACI",5
"Mor7b84","SPIRBET",15
"Mor7b84","VACCMEM",7
"Mor7b84","VIBUEDU",0.1
"Mor7b85","ABIELAS",2
"Mor7b85","ACHIMIL",0.1
"Mor7b85","BARBLYC",0.1
"Mor7b85","BRACHYT",0.2
"Mor7b85","CLINUNI",33
"Mor7b85","CORNCAN",20
"Mor7b85","DICRFUS",0.1
"Mor7b85","EPILANG",2
"Mor7b85","FESTOCC",1
"Mor7b85","GALIBOR",3
"Mor7b85","GEOCLIV",0.1
"Mor7b85","GOODOBL",0.1
"Mor7b85","LATHNEV",8
"Mor7b85","LINNBOR",4
"Mor7b85","PINUCON",45
"Mor7b85","PLEUSCH",3
"Mor7b85","PTILCRI",70
"Mor7b85","ROSAACI",3
"Mor7b85","RUBUPUB",0.1
"Mor7b85","SPIRBET",15
"Mor7b85","VACCMEM",8
"Mor7b85","VIBUEDU",0.2
"Mor7b86","ABIELAS",3
"Mor7b86","ACHIMIL",0.1
"Mor7b86","BARBLYC",0.1
"Mor7b86","BRACHYT",0.1
"Mor7b86","CLINUNI",23
"Mor7b86","CORNCAN",23
"Mor7b86","DICRFUS",0.1
"Mor7b86","DIPHCOM",1
"Mor7b86","EPILANG",2
"Mor7b86","FESTOCC",1
"Mor7b86","GALIBOR",5
"Mor7b86","GEOCLIV",0.1
"Mor7b86","GOODOBL",1
"Mor7b86","LATHNEV",10
"Mor7b86","LINNBOR",5
"Mor7b86","PETAFRI",1
"Mor7b86","PINUCON",40
"Mor7b86","PLEUSCH",10
"Mor7b86","PTILCRI",80
"Mor7b86","ROSAACI",4
"Mor7b86","SPIRBET",15
"Mor7b86","VACCMEM",10
"Mor7b86","VIBUEDU",0.2
"Mor7b86","VICIAME",2
"Mor7b87","ABIELAS",3
"Mor7b87","ACHIMIL",0.2
"Mor7b87","CLINUNI",30
"Mor7b87","CORNCAN",18
"Mor7b87","DICRFUS",0.1
"Mor7b87","DIPHCOM",1
"Mor7b87","EPILANG",0.2
"Mor7b87","FESTOCC",0.1
"Mor7b87","GALIBOR",2
"Mor7b87","GEOCLIV",0.1
"Mor7b87","GOODOBL",1
"Mor7b87","LATHNEV",2
"Mor7b87","LINNBOR",5
"Mor7b87","LONIINV",0.1
"Mor7b87","PETAFRI",0.1
"Mor7b87","PINUCON",40
"Mor7b87","PLEUSCH",8
"Mor7b87","PTILCRI",50
"Mor7b87","ROSAACI",4
"Mor7b87","SPIRBET",15
"Mor7b87","VACCMEM",12
"Mor7b87","VIBUEDU",0.1
"Mor7b87","VICIAME",0.1
"Mor7b89","ABIELAS",2
"Mor7b89","ACHIMIL",0.1
"Mor7b89","AMELALN",0.1
"Mor7b89","ARNICOR",1
"Mor7b89","CALACAN",0.1
"Mor7b89","CLINUNI",30
"Mor7b89","CORNCAN",18
"Mor7b89","DICRFUS",0.1
"Mor7b89","EPILANG",0.1
"Mor7b89","FESTOCC",4
"Mor7b89","GALIBOR",2
"Mor7b89","GEOCLIV",0.1
"Mor7b89","GOODOBL",1
"Mor7b89","LATHNEV",6
"Mor7b89","LINNBOR",9
"Mor7b89","PETAFRI",0.1
"Mor7b89","PINUCON",30
"Mor7b89","PLEUSCH",5
"Mor7b89","PTILCRI",60
"Mor7b89","ROSAACI",4
"Mor7b89","RUBUPUB",0.1
"Mor7b89","SPIRBET",13
"Mor7b89","VACCMEM",12
"Mor7b89","VIBUEDU",0.1
"Mor7b89","VICIAME",0.1
"Mor7b92","ABIELAS",2
"Mor7b92","ACHIMIL",0.1
"Mor7b92","AMELALN",0.1
"Mor7b92","ARNICOR",1
"Mor7b92","CLINUNI",25
"Mor7b92","CORNCAN",10
"Mor7b92","DICRFUS",0.1
"Mor7b92","DIPHCOM",2
"Mor7b92","FESTOCC",0.1
"Mor7b92","GALIBOR",2
"Mor7b92","GEOCLIV",1
"Mor7b92","GOODOBL",1
"Mor7b92","LATHNEV",10
"Mor7b92","LINNBOR",20
"Mor7b92","PINUCON",20
"Mor7b92","PLEUSCH",8
"Mor7b92","PTILCRI",70
"Mor7b92","ROSAACI",3
"Mor7b92","SPIRBET",13
"Mor7b92","VACCMEM",14
"Mor7b92","VIBUEDU",0.1
"Mor7b92","VICIAME",1
"Mor7c01","AMELALN",1
"Mor7c01","ARNICOR",2
"Mor7c01","CALACAN",1
"Mor7c01","CLINUNI",12
"Mor7c01","CORNCAN",4
"Mor7c01","ELYMGLA",1
"Mor7c01","EPILANG",4
"Mor7c01","FESTOCC",0.1
"Mor7c01","GALIBOR",3
"Mor7c01","GEOCLIV",0.1
"Mor7c01","LATHNEV",7
"Mor7c01","LINNBOR",8
"Mor7c01","LONIINV",1
"Mor7c01","MITENUD",0.1
"Mor7c01","PETAFRI",2
"Mor7c01","PINUCON",16
"Mor7c01","PLEUSCH",5
"Mor7c01","PTILCRI",2
"Mor7c01","ROSAACI",4
"Mor7c01","RUBUPUB",2
"Mor7c01","SPIRBET",5
"Mor7c01","VACCMEM",8
"Mor7c01","VIBUEDU",3
"Mor7c01","VIOLORB",0.1
"Mor7c03","AMELALN",2
"Mor7c03","BRACHYT",0.1
"Mor7c03","CALACAN",2
"Mor7c03","CLINUNI",7
"Mor7c03","CORNCAN",4
"Mor7c03","EPILANG",4
"Mor7c03","GALIBOR",3
"Mor7c03","GEOCLIV",1
"Mor7c03","LATHNEV",5
"Mor7c03","LINNBOR",10
"Mor7c03","LONIINV",1
"Mor7c03","MITENUD",0.1
"Mor7c03","PETAFRI",2
"Mor7c03","PINUCON",16
"Mor7c03","PLEUSCH",10
"Mor7c03","PTILCRI",5
"Mor7c03","PYROASA",0.1
"Mor7c03","ROSAACI",3
"Mor7c03","RUBUPUB",2
"Mor7c03","SPIRBET",3
"Mor7c03","VACCMEM",6
"Mor7c03","VIBUEDU",3
"Mor7c03","VIOLORB",0.1
"Mor7c83","ARNICOR",4
"Mor7c83","CALACAN",1
"Mor7c83","CORNCAN",0.1
"Mor7c83","EPILANG",10
"Mor7c83","FESTOCC",0.1
"Mor7c83","GALIBOR",5
"Mor7c83","LATHNEV",2
"Mor7c83","LINNBOR",1
"Mor7c83","PETAFRI",1
"Mor7c83","PINUCON",40
"Mor7c83","PLEUSCH",10
"Mor7c83","ROSAACI",5
"Mor7c83","RUBUPUB",1
"Mor7c83","SPIRBET",30
"Mor7c83","VACCMEM",2
"Mor7c83","VIBUEDU",1
"Mor7c84","ARNICOR",3
"Mor7c84","CLINUNI",12
"Mor7c84","CORNCAN",2
"Mor7c84","ELYMGLA",2
"Mor7c84","EPILANG",8
"Mor7c84","FESTOCC",0.2
"Mor7c84","GALIBOR",7
"Mor7c84","LATHNEV",18
"Mor7c84","LINNBOR",1
"Mor7c84","LONIINV",0.1
"Mor7c84","PETAFRI",1
"Mor7c84","PINUCON",40.1
"Mor7c84","PLEUSCH",13
"Mor7c84","PTILCRI",3
"Mor7c84","ROSAACI",5
"Mor7c84","RUBUPUB",2
"Mor7c84","SPIRBET",30
"Mor7c84","VACCMEM",2
"Mor7c84","VIBUEDU",1
"Mor7c85","ARNICOR",2
"Mor7c85","BRACHYT",1
"Mor7c85","CALACAN",1
"Mor7c85","CLINUNI",10
"Mor7c85","CORNCAN",2
"Mor7c85","ELYMGLA",1
"Mor7c85","EPILANG",5
"Mor7c85","FESTOCC",0.1
"Mor7c85","GALIBOR",6
"Mor7c85","LINNBOR",1
"Mor7c85","LONIINV",0.2
"Mor7c85","PETAFRI",2
"Mor7c85","PINUCON",40.1
"Mor7c85","PLEUSCH",12
"Mor7c85","PTILCRI",3
"Mor7c85","ROSAACI",5
"Mor7c85","RUBUPUB",3
"Mor7c85","SPIRBET",25
"Mor7c85","VACCMEM",3
"Mor7c85","VIBUEDU",2
"Mor7c85","VICIAME",1
"Mor7c85","VIOLA",0.1
"Mor7c86","ARNICOR",2
"Mor7c86","BRACHYT",1
"Mor7c86","CALACAN",1
"Mor7c86","CERAPUR",2
"Mor7c86","CLINUNI",15
"Mor7c86","CORNCAN",3
"Mor7c86","ELYMGLA",5
"Mor7c86","EPILANG",10
"Mor7c86","FESTOCC",3
"Mor7c86","GALIBOR",10
"Mor7c86","LATHNEV",35
"Mor7c86","LINNBOR",1
"Mor7c86","LONIINV",0.1
"Mor7c86","PETAFRI",3
"Mor7c86","PINUCON",35.1
"Mor7c86","PLEUSCH",12
"Mor7c86","PTILCRI",3
"Mor7c86","ROSAACI",7
"Mor7c86","RUBUPUB",4
"Mor7c86","SPIRBET",28
"Mor7c86","VACCMEM",4
"Mor7c86","VIBUEDU",2
"Mor7c86","VIOLA",0.1
"Mor7c87","ARNICOR",5
"Mor7c87","CALACAN",1
"Mor7c87","CERAPUR",1
"Mor7c87","CLINUNI",10
"Mor7c87","CORNCAN",2
"Mor7c87","ELYMGLA",2
"Mor7c87","EPILANG",2
"Mor7c87","FESTOCC",1
"Mor7c87","GALIBOR",8
"Mor7c87","LATHNEV",8
"Mor7c87","LINNBOR",1
"Mor7c87","LONIINV",0.1
"Mor7c87","MITENUD",0.1
"Mor7c87","PETAFRI",1
"Mor7c87","PINUCON",35.1
"Mor7c87","PLEUSCH",5
"Mor7c87","PTILCRI",1
"Mor7c87","ROSAACI",5
"Mor7c87","RUBUPUB",4
"Mor7c87","SPIRBET",25
"Mor7c87","VACCMEM",3
"Mor7c87","VIBUEDU",2
"Mor7c89","AMELALN",1
"Mor7c89","ARNICOR",4
"Mor7c89","CALACAN",1
"Mor7c89","CLINUNI",11
"Mor7c89","CORNCAN",3
"Mor7c89","ELYMGLA",2
"Mor7c89","EPILANG",3
"Mor7c89","FESTOCC",1
"Mor7c89","GALIBOR",8
"Mor7c89","LATHNEV",5
"Mor7c89","LINNBOR",1
"Mor7c89","LONIINV",0.1
"Mor7c89","MITENUD",0.1
"Mor7c89","PETAFRI",1
"Mor7c89","PINUCON",25
"Mor7c89","PLEUSCH",5
"Mor7c89","PTILCRI",60
"Mor7c89","ROSAACI",5
"Mor7c89","RUBUPUB",3
"Mor7c89","SPIRBET",25
"Mor7c89","VACCMEM",2
"Mor7c89","VIBUEDU",2
"Mor7c89","VIOLORB",0.1
"Mor7c92","AMELALN",0.1
"Mor7c92","ARNICOR",2
"Mor7c92","AULAPAL",0.1
"Mor7c92","CALACAN",1
"Mor7c92","CERAPUR",3
"Mor7c92","CLINUNI",20
"Mor7c92","CORNCAN",4
"Mor7c92","ELYMGLA",2
"Mor7c92","EPILANG",3
"Mor7c92","FESTOCC",0.1
"Mor7c92","GALIBOR",8
"Mor7c92","LATHNEV",10
"Mor7c92","LINNBOR",2
"Mor7c92","LONIINV",0.1
"Mor7c92","MITENUD",0.1
"Mor7c92","PINUCON",20
"Mor7c92","PLEUSCH",8
"Mor7c92","PTILCRI",2
"Mor7c92","ROSAACI",5
"Mor7c92","RUBUPUB",2
"Mor7c92","SPIRBET",25
"Mor7c92","VACCMEM",4
"Mor7c92","VIBUEDU",2
"Mor7c92","VIOLORB",1
"Mor7d01","ARNICOR",2
"Mor7d01","BRACHYT",1
"Mor7d01","CLINUNI",4
"Mor7d01","CORNCAN",8
"Mor7d01","EPILANG",3
"Mor7d01","FESTOCC",1
"Mor7d01","GALIBOR",2
"Mor7d01","LATHNEV",3
"Mor7d01","LINNBOR",0.1
"Mor7d01","LONIINV",4
"Mor7d01","PINUCON",5
"Mor7d01","PLEUSCH",2
"Mor7d01","PYROASA",0.1
"Mor7d01","ROSAACI",3
"Mor7d01","SPIRBET",5
"Mor7d01","TIMMAUS",0.1
"Mor7d01","VACCMEM",2
"Mor7d01","VIBUEDU",9
"Mor7d01","VICIAME",2
"Mor7d03","ARNICOR",3
"Mor7d03","BRACHYT",4
"Mor7d03","CALACAN",2
"Mor7d03","CLINUNI",3
"Mor7d03","CORNCAN",5
"Mor7d03","EPILANG",3
"Mor7d03","FESTOCC",1
"Mor7d03","GALIBOR",2
"Mor7d03","LATHNEV",3
"Mor7d03","LINNBOR",2
"Mor7d03","LONIINV",4
"Mor7d03","PETAFRI",1
"Mor7d03","PINUCON",5
"Mor7d03","PLEUSCH",4
"Mor7d03","POLYJUN",0.1
"Mor7d03","PYROASA",0.1
"Mor7d03","ROSAACI",3
"Mor7d03","SPIRBET",3
"Mor7d03","TIMMAUS",0.1
"Mor7d03","VACCMEM",2
"Mor7d03","VIBUEDU",8
"Mor7d03","VICIAME",2
"Mor7d83","ARNICOR",5
"Mor7d83","CORNCAN",5
"Mor7d83","FESTOCC",0.1
"Mor7d83","GALIBOR",2
"Mor7d83","LINNBOR",0.1
"Mor7d83","LONIINV",2
"Mor7d83","PETAFRI",0.1
"Mor7d83","PINUCON",30
"Mor7d83","ROSAACI",8
"Mor7d83","SPIRBET",20
"Mor7d83","VIBUEDU",5
"Mor7d84","ARNICOR",4
"Mor7d84","CLINUNI",1
"Mor7d84","CORNCAN",8
"Mor7d84","EPILANG",7
"Mor7d84","FESTOCC",3
"Mor7d84","GALIBOR",3
"Mor7d84","LATHNEV",8
"Mor7d84","LONIINV",2
"Mor7d84","PINUCON",30.2
"Mor7d84","POLYJUN",0.1
"Mor7d84","ROSAACI",8
"Mor7d84","SPIRBET",30
"Mor7d84","VACCMEM",0.1
"Mor7d84","VIBUEDU",4
"Mor7d85","ARNICOR",6
"Mor7d85","CLINUNI",1
"Mor7d85","CORNCAN",6
"Mor7d85","EPILANG",18
"Mor7d85","FESTOCC",7
"Mor7d85","GALIBOR",3
"Mor7d85","LATHNEV",10
"Mor7d85","LONIINV",2
"Mor7d85","MITENUD",0.1
"Mor7d85","PETAFRI",2
"Mor7d85","PINUCON",20.1
"Mor7d85","POLYJUN",0.2
"Mor7d85","ROSAACI",6
"Mor7d85","SPIRBET",10
"Mor7d85","VACCMEM",2
"Mor7d85","VIBUEDU",5
"Mor7d85","VIOLA",0.2
"Mor7d86","ARNICOR",1
"Mor7d86","CERAPUR",2
"Mor7d86","CLINUNI",3
"Mor7d86","CORNCAN",10
"Mor7d86","EPILANG",15
"Mor7d86","FESTOCC",10
"Mor7d86","GALIBOR",3
"Mor7d86","LATHNEV",8
"Mor7d86","LONIINV",2
"Mor7d86","MITENUD",0.1
"Mor7d86","PINUCON",15.1
"Mor7d86","POLYJUN",1
"Mor7d86","ROSAACI",6
"Mor7d86","SPIRBET",10
"Mor7d86","VACCMEM",2
"Mor7d86","VIBUEDU",5
"Mor7d86","VIOLA",0.1
"Mor7d87","ARNICOR",1
"Mor7d87","CERAPUR",2
"Mor7d87","CLINUNI",2
"Mor7d87","CORNCAN",6
"Mor7d87","EPILANG",6
"Mor7d87","FESTOCC",7
"Mor7d87","GALIBOR",5
"Mor7d87","LONIINV",2
"Mor7d87","MERTPAN",2
"Mor7d87","MITENUD",0.1
"Mor7d87","PINUCON",10.1
"Mor7d87","ROSAACI",2
"Mor7d87","SPIRBET",10
"Mor7d87","VACCMEM",2
"Mor7d87","VIBUEDU",5
"Mor7d89","ARNICOR",3
"Mor7d89","CERAPUR",7
"Mor7d89","CLINUNI",2
"Mor7d89","CORNCAN",10
"Mor7d89","EPILANG",2
"Mor7d89","FESTOCC",4
"Mor7d89","GALIBOR",7
"Mor7d89","LATHNEV",1
"Mor7d89","LONIINV",2
"Mor7d89","PINUCON",10
"Mor7d89","POLYJUN",0.1
"Mor7d89","ROSAACI",3
"Mor7d89","SPIRBET",10
"Mor7d89","VACCMEM",0.1
"Mor7d89","VIBUEDU",7
"Mor7d89","VIOLORB",0.1
"Mor7d92","ARNICOR",2
"Mor7d92","BRACHYT",1
"Mor7d92","CERAPUR",5
"Mor7d92","CLINUNI",2
"Mor7d92","CORNCAN",8
"Mor7d92","EPILANG",2
"Mor7d92","FESTOCC",2
"Mor7d92","GALIBOR",3
"Mor7d92","LATHNEV",6
"Mor7d92","LONIINV",2
"Mor7d92","PINUCON",10
"Mor7d92","PLEUSCH",2
"Mor7d92","ROSAACI",7
"Mor7d92","SPIRBET",10
"Mor7d92","VIBUEDU",8
"Mor7d92","VICIAME",2
"Mor7e01","ARNICOR",1
"Mor7e01","BRACHYT",8
"Mor7e01","CLINUNI",2
"Mor7e01","CORNCAN",11
"Mor7e01","EPILANG",12
"Mor7e01","FESTOCC",4
"Mor7e01","GALIBOR",2
"Mor7e01","LATHNEV",5
"Mor7e01","LINNBOR",0.1
"Mor7e01","LONIINV",2
"Mor7e01","PINUCON",1
"Mor7e01","PLEUSCH",0.1
"Mor7e01","POLYJUN",2
"Mor7e01","ROSAACI",6
"Mor7e01","RUBUPUB",10
"Mor7e01","SORBSCO",2
"Mor7e01","SPIRBET",5
"Mor7e01","TIMMAUS",1
"Mor7e01","VACCMEM",5
"Mor7e01","VIBUEDU",13
"Mor7e03","ARNICOR",2
"Mor7e03","BRACHYT",5
"Mor7e03","CLINUNI",2
"Mor7e03","CORNCAN",18
"Mor7e03","EPILANG",15
"Mor7e03","FESTOCC",2
"Mor7e03","GALIBOR",1
"Mor7e03","LATHNEV",5
"Mor7e03","LINNBOR",5
"Mor7e03","LONIINV",2
"Mor7e03","PLEUSCH",0.1
"Mor7e03","ROSAACI",8
"Mor7e03","RUBUPUB",8
"Mor7e03","SORBSCO",3
"Mor7e03","SPIRBET",3
"Mor7e03","TIMMAUS",0.1
"Mor7e03","VACCMEM",4
"Mor7e03","VIBUEDU",15
"Mor7e83","ARNICOR",5
"Mor7e83","CORNCAN",3
"Mor7e83","FESTOCC",0.1
"Mor7e83","GALIBOR",0.1
"Mor7e83","LATHNEV",8
"Mor7e83","LONIINV",0.1
"Mor7e83","PINUCON",30
"Mor7e83","ROSAACI",15
"Mor7e83","RUBUPUB",1
"Mor7e83","SPIRBET",10
"Mor7e83","VIBUEDU",5
"Mor7e84","ARNICOR",5
"Mor7e84","CLINUNI",10
"Mor7e84","CORNCAN",15
"Mor7e84","FESTOCC",4
"Mor7e84","LATHNEV",25
"Mor7e84","LINNBOR",0.1
"Mor7e84","LONIINV",1
"Mor7e84","PINUCON",25.1
"Mor7e84","PYROASA",1
"Mor7e84","ROSAACI",15
"Mor7e84","RUBUPUB",4
"Mor7e84","SORBSCO",1
"Mor7e84","SPIRBET",12
"Mor7e84","VACCMEM",1
"Mor7e84","VIBUEDU",5
"Mor7e85","ARNICOR",2
"Mor7e85","CLINUNI",8
"Mor7e85","CORNCAN",30
"Mor7e85","FESTOCC",6
"Mor7e85","GALIBOR",0.1
"Mor7e85","LATHNEV",40
"Mor7e85","LINNBOR",0.1
"Mor7e85","LONIINV",1
"Mor7e85","PYROASA",1
"Mor7e85","ROSAACI",10
"Mor7e85","RUBUPUB",4
"Mor7e85","SORBSCO",1
"Mor7e85","SPIRBET",12
"Mor7e85","VACCMEM",1
"Mor7e85","VIBUEDU",6
"Mor7e86","ARNICOR",2
"Mor7e86","CERAPUR",1
"Mor7e86","CLINUNI",12
"Mor7e86","CORNCAN",40
"Mor7e86","EPILANG",5
"Mor7e86","FESTOCC",9
"Mor7e86","GALIBOR",1
"Mor7e86","LATHNEV",30
"Mor7e86","LINNBOR",0.1
"Mor7e86","LONIINV",1
"Mor7e86","PINUCON",0.1
"Mor7e86","PYROASA",3
"Mor7e86","ROSAACI",5
"Mor7e86","RUBUPUB",4
"Mor7e86","SORBSCO",1
"Mor7e86","SPIRBET",12
"Mor7e86","VACCMEM",1
"Mor7e86","VIBUEDU",4
"Mor7e87","ARNICOR",2
"Mor7e87","CERAPUR",1
"Mor7e87","CLINUNI",3
"Mor7e87","CORNCAN",25
"Mor7e87","EPILANG",2
"Mor7e87","FESTOCC",5
"Mor7e87","GALIBOR",1
"Mor7e87","LATHNEV",5
"Mor7e87","LINNBOR",1
"Mor7e87","LONIINV",1
"Mor7e87","PYROASA",0.1
"Mor7e87","ROSAACI",6
"Mor7e87","RUBUPUB",4
"Mor7e87","SORBSCO",1
"Mor7e87","SPIRBET",10
"Mor7e87","VACCMEM",1
"Mor7e87","VIBUEDU",7
"Mor7e89","ARNICOR",1
"Mor7e89","BRACHYT",1
"Mor7e89","CALACAN",0.1
"Mor7e89","CERAPUR",5
"Mor7e89","CLINUNI",2
"Mor7e89","CORNCAN",28
"Mor7e89","EPILANG",5
"Mor7e89","FESTOCC",7
"Mor7e89","GALIBOR",2
"Mor7e89","LATHNEV",2
"Mor7e89","LINNBOR",0.1
"Mor7e89","LONIINV",2
"Mor7e89","PYROASA",1
"Mor7e89","ROSAACI",6
"Mor7e89","RUBUPUB",10
"Mor7e89","SORBSCO",1
"Mor7e89","SPIRBET",10
"Mor7e89","VACCMEM",1
"Mor7e89","VIBUEDU",8
"Mor7e92","ARNICOR",1
"Mor7e92","BRACHYT",2
"Mor7e92","CALACAN",0.1
"Mor7e92","CERAPUR",3
"Mor7e92","CLINUNI",2
"Mor7e92","CORNCAN",10
"Mor7e92","EPILANG",10
"Mor7e92","FESTOCC",4
"Mor7e92","GALIBOR",2
"Mor7e92","LATHNEV",4
"Mor7e92","LINNBOR",0.1
"Mor7e92","LONIINV",2
"Mor7e92","PLEUSCH",0.1
"Mor7e92","POLYJUN",1
"Mor7e92","PYROASA",0.1
"Mor7e92","ROSAACI",7
"Mor7e92","RUBUPUB",8
"Mor7e92","SORBSCO",1
"Mor7e92","SPIRBET",8
"Mor7e92","VACCMEM",2
"Mor7e92","VIBUEDU",10
"Mor8a83","CALACAN",1
"Mor8a83","CORNCAN",2
"Mor8a83","EPILANG",1
"Mor8a83","FESTOCC",0.1
"Mor8a83","GALIBOR",1
"Mor8a83","LATHNEV",3
"Mor8a83","LINNBOR",1
"Mor8a83","ROSAACI",8
"Mor8a83","SPIRBET",6
"Mor8a83","VACCMEM",2
"Mor8a83","VICIAME",0.1
"Mor8a84","CALACAN",7
"Mor8a84","CLINUNI",0.1
"Mor8a84","CORNCAN",2
"Mor8a84","EPILANG",2
"Mor8a84","FESTOCC",1
"Mor8a84","GALIBOR",1
"Mor8a84","LATHNEV",10
"Mor8a84","LINNBOR",2
"Mor8a84","PINUCON",1
"Mor8a84","POLYJUN",0.1
"Mor8a84","ROSAACI",8
"Mor8a84","SPIRBET",3
"Mor8a84","VACCMEM",2
"Mor8a84","VIBUEDU",0.1
"Mor8a84","VICIAME",0.1
"Mor8a85","CALACAN",10
"Mor8a85","CLINUNI",2
"Mor8a85","CORNCAN",3
"Mor8a85","EPILANG",8
"Mor8a85","FESTOCC",1
"Mor8a85","GALIBOR",3
"Mor8a85","LATHNEV",25
"Mor8a85","LINNBOR",3
"Mor8a85","PETAFRI",2
"Mor8a85","PINUCON",2
"Mor8a85","POLYJUN",0.1
"Mor8a85","ROSAACI",9
"Mor8a85","SORBSCO",0.1
"Mor8a85","SPIRBET",2
"Mor8a85","VACCMEM",3
"Mor8a85","VIBUEDU",0.1
"Mor8a85","VICIAME",0.1
"Mor8a85","VIOLADU",0.1
"Mor8a86","CALACAN",23
"Mor8a86","CERAPUR",30
"Mor8a86","CLINUNI",2
"Mor8a86","CORNCAN",5
"Mor8a86","EPILANG",10
"Mor8a86","FESTOCC",2
"Mor8a86","GALIBOR",3
"Mor8a86","LATHNEV",30
"Mor8a86","LINNBOR",4
"Mor8a86","PETAFRI",2
"Mor8a86","PINUCON",4
"Mor8a86","POLYJUN",0.1
"Mor8a86","ROSAACI",10
"Mor8a86","SORBSCO",1
"Mor8a86","SPIRBET",3
"Mor8a86","VACCCAE",1
"Mor8a86","VACCMEM",4
"Mor8a86","VIBUEDU",0.1
"Mor8a86","VICIAME",2
"Mor8a86","VIOLORB",0.1
"Mor8a87","CALACAN",25
"Mor8a87","CERAPUR",15
"Mor8a87","CLINUNI",1
"Mor8a87","CORNCAN",5
"Mor8a87","EPILANG",7
"Mor8a87","FESTOCC",5
"Mor8a87","GALIBOR",4
"Mor8a87","LATHNEV",25
"Mor8a87","LINNBOR",4
"Mor8a87","PETAFRI",1
"Mor8a87","PINUCON",6
"Mor8a87","POLYJUN",0.1
"Mor8a87","ROSAACI",10
"Mor8a87","SORBSCO",1
"Mor8a87","SPIRBET",10
"Mor8a87","VACCCAE",1
"Mor8a87","VACCMEM",4
"Mor8a87","VIBUEDU",0.1
"Mor8a87","VIOLORB",0.1
"Mor8a89","CALACAN",20
"Mor8a89","CERAPUR",5
"Mor8a89","CLINUNI",1
"Mor8a89","CORNCAN",12
"Mor8a89","EPILANG",12
"Mor8a89","FESTOCC",7
"Mor8a89","GALIBOR",7
"Mor8a89","LATHNEV",1
"Mor8a89","LINNBOR",6
"Mor8a89","PETAFRI",2
"Mor8a89","PINUCON",20
"Mor8a89","POLYJUN",0.1
"Mor8a89","ROSAACI",10
"Mor8a89","SORBSCO",1
"Mor8a89","SPIRBET",10
"Mor8a89","VACCCAE",1
"Mor8a89","VACCMEM",5
"Mor8a89","VIBUEDU",0.1
"Mor8a89","VIOLORB",1
"Mor8a92","BRACHYT",5
"Mor8a92","CALACAN",15
"Mor8a92","CERAPUR",3
"Mor8a92","CLINUNI",2
"Mor8a92","CORNCAN",10
"Mor8a92","EPILANG",7
"Mor8a92","FESTOCC",3
"Mor8a92","GALIBOR",10
"Mor8a92","LATHNEV",2
"Mor8a92","LINNBOR",20
"Mor8a92","PETAFRI",1
"Mor8a92","PINUCON",45
"Mor8a92","POLYJUN",4
"Mor8a92","ROSAACI",8
"Mor8a92","SORBSCO",1
"Mor8a92","SPIRBET",8
"Mor8a92","VACCCAE",1
"Mor8a92","VACCMEM",8
"Mor8a92","VIBUEDU",0.1
"Mor8a92","VIOLORB",1
"Mor8b83","ACHIMIL",0.1
"Mor8b83","CORNCAN",1
