,Source,BGC,SS_NoSpace,Edatopic
9346,BECv10,ICHvc,ICHvc/03a,D4
9347,BECv10,ICHvc,ICHvc/03b,D5
9348,BECv10,ICHvc,ICHvc/03b,D4
9349,BECv10,ICHvc,ICHvc/03b,C5
9350,BECv10,ICHvc,ICHvc/04,E6
9351,BECv10,ICHvc,ICHvc/04,E5
9352,BECv10,ICHvc,ICHvc/04,E4
9353,BECv10,ICHvc,ICHvc/04,D6
9354,BECv10,ICHvc,ICHvc/05,E6
9355,BECv10,ICHvc,ICHvc/05,E5
9356,BECv10,ICHvc,ICHvc/05,E4
9357,BECv10,ICHvc,ICHvc/05,D6
9358,BECv10,ICHvc,ICHvc/06,E7
9359,BECv10,ICHvc,ICHvc/06,E6
9360,BECv10,ICHvc,ICHvc/06,D7
9361,BECv10,ICHvc,ICHvc/06,D6
9362,BECv10,ICHvc,ICHvc/06,C7
9363,BECv10,ICHvc,ICHvc/06,C6
9364,Add_2021,ICHvc,ICHvc/Ro,A0
9365,Add_2021,ICHvc,ICHvc/Ro,B0
9366,BECv10,ICHvk1,ICHvk1/01,E5
9367,BECv10,ICHvk1,ICHvk1/01,E4
9368,BECv10,ICHvk1,ICHvk1/01,E3
9369,BECv10,ICHvk1,ICHvk1/01,D5
9370,BECv10,ICHvk1,ICHvk1/01,D4
9371,BECv10,ICHvk1,ICHvk1/01,D3
9372,BECv10,ICHvk1,ICHvk1/01,C5
9373,BECv10,ICHvk1,ICHvk1/01,C4
9374,BECv10,ICHvk1,ICHvk1/01,C3
9375,BECv10,ICHvk1,ICHvk1/01,B5
9376,BECv10,ICHvk1,ICHvk1/01,B4
9377,BECv10,ICHvk1,ICHvk1/01,B3
9378,BECv10,ICHvk1,ICHvk1/01,A5
9379,BECv10,ICHvk1,ICHvk1/01,A4
9380,BECv10,ICHvk1,ICHvk1/01,A3
9381,BECv10,ICHvk1,ICHvk1/02,D2
9382,BECv10,ICHvk1,ICHvk1/02,D1
9383,BECv10,ICHvk1,ICHvk1/02,D0
9384,BECv10,ICHvk1,ICHvk1/02,C2
9385,BECv10,ICHvk1,ICHvk1/02,C1
9386,BECv10,ICHvk1,ICHvk1/02,C0
9387,BECv10,ICHvk1,ICHvk1/02,B2
9388,BECv10,ICHvk1,ICHvk1/02,B1
9389,BECv10,ICHvk1,ICHvk1/02,B0
9390,BECv10,ICHvk1,ICHvk1/02,A2
9391,BECv10,ICHvk1,ICHvk1/02,A1
9392,BECv10,ICHvk1,ICHvk1/02,A0
9393,BECv10,ICHvk1,ICHvk1/03,D3
9394,BECv10,ICHvk1,ICHvk1/03,D2
9395,BECv10,ICHvk1,ICHvk1/03,C3
9396,BECv10,ICHvk1,ICHvk1/03,C2
9397,BECv10,ICHvk1,ICHvk1/03,B3
9398,BECv10,ICHvk1,ICHvk1/03,B2
9399,BECv10,ICHvk1,ICHvk1/03,A3
9400,BECv10,ICHvk1,ICHvk1/03,A2
9401,BECv10,ICHvk1,ICHvk1/04,D4
9402,BECv10,ICHvk1,ICHvk1/04,D3
9403,BECv10,ICHvk1,ICHvk1/04,C4
9404,BECv10,ICHvk1,ICHvk1/04,C3
9405,BECv10,ICHvk1,ICHvk1/04,B4
9406,BECv10,ICHvk1,ICHvk1/04,B3
9407,BECv10,ICHvk1,ICHvk1/04,A4
9408,BECv10,ICHvk1,ICHvk1/04,A3
9409,BECv10,ICHvk1,ICHvk1/05,E6
9410,BECv10,ICHvk1,ICHvk1/05,E5
9411,BECv10,ICHvk1,ICHvk1/05,D6
9412,BECv10,ICHvk1,ICHvk1/05,D5
9413,BECv10,ICHvk1,ICHvk1/05,C6
9414,BECv10,ICHvk1,ICHvk1/05,C5
9415,BECv10,ICHvk1,ICHvk1/05,B6
9416,BECv10,ICHvk1,ICHvk1/05,B5
9417,BECv10,ICHvk1,ICHvk1/05,A6
9418,BECv10,ICHvk1,ICHvk1/05,A5
9419,BECv10,ICHvk1,ICHvk1/06,E7
9420,BECv10,ICHvk1,ICHvk1/06,E6
9421,BECv10,ICHvk1,ICHvk1/06,D7
9422,BECv10,ICHvk1,ICHvk1/06,D6
9423,BECv10,ICHvk1,ICHvk1/06,C7
9424,BECv10,ICHvk1,ICHvk1/06,C6
9425,BECv10,ICHvk1,ICHvk1/06,B7
9426,BECv10,ICHvk1,ICHvk1/06,B6
9427,BECv10,ICHvk2,ICHvk2/01,D5
9428,BECv10,ICHvk2,ICHvk2/01,D4
9429,BECv10,ICHvk2,ICHvk2/01,C5
9430,BECv10,ICHvk2,ICHvk2/01,C4
9431,BECv10,ICHvk2,ICHvk2/01,B4
9432,BECv10,ICHvk2,ICHvk2/02,B1
9433,BECv10,ICHvk2,ICHvk2/02,A1
9434,BECv10,ICHvk2,ICHvk2/03,C2
9435,BECv10,ICHvk2,ICHvk2/03,C1
9436,BECv10,ICHvk2,ICHvk2/03,B2
9437,BECv10,ICHvk2,ICHvk2/03,B1
9438,BECv10,ICHvk2,ICHvk2/04,D3
9439,BECv10,ICHvk2,ICHvk2/04,C3
9440,BECv10,ICHvk2,ICHvk2/04,C2
9441,BECv10,ICHvk2,ICHvk2/04,B4
9442,BECv10,ICHvk2,ICHvk2/04,B3
9443,BECv10,ICHvk2,ICHvk2/05,D6
9444,BECv10,ICHvk2,ICHvk2/05,D5
9445,BECv10,ICHvk2,ICHvk2/05,C6
9446,BECv10,ICHvk2,ICHvk2/05,C5
9447,BECv10,ICHvk2,ICHvk2/06,D7
9448,BECv10,ICHvk2,ICHvk2/06,D6
9449,BECv10,ICHvk2,ICHvk2/07,C7
9450,BECv10,ICHvk2,ICHvk2/07,B7
9451,BECv10,ICHvk2,ICHvk2/07,A7
9452,Add_2021,ICHvk2,ICHvk2/Ro,A0
9453,Add_2021,ICHvk2,ICHvk2/Ro,B0
9454,BECv10,ICHwc,ICHwc/01,D4
9455,BECv10,ICHwc,ICHwc/01,C4
9456,BECv10,ICHwc,ICHwc/02,C1
9457,BECv10,ICHwc,ICHwc/02,B2
9458,BECv10,ICHwc,ICHwc/02,B1
9459,BECv10,ICHwc,ICHwc/02,A2
9460,BECv10,ICHwc,ICHwc/02,A1
9461,BECv10,ICHwc,ICHwc/03,C3
9462,BECv10,ICHwc,ICHwc/03,C2
9463,BECv10,ICHwc,ICHwc/03,B4
9464,BECv10,ICHwc,ICHwc/03,B3
9465,BECv10,ICHwc,ICHwc/04,E4
9466,BECv10,ICHwc,ICHwc/04,D5
9467,BECv10,ICHwc,ICHwc/04,D4
9468,BECv10,ICHwc,ICHwc/04,C5
9469,BECv10,ICHwc,ICHwc/05,E5
9470,BECv10,ICHwc,ICHwc/05,D5
9471,BECv10,ICHwc,ICHwc/05,C5
9472,BECv10,ICHwc,ICHwc/06,E6
9473,BECv10,ICHwc,ICHwc/06,E5
9474,BECv10,ICHwc,ICHwc/06,E4
9475,BECv10,ICHwc,ICHwc/07,B7
9476,BECv10,ICHwc,ICHwc/07,B6
9477,BECv10,ICHwc,ICHwc/07,B5
9478,BECv10,ICHwc,ICHwc/07,A6
9479,BECv10,ICHwc,ICHwc/07,A5
9480,BECv10,ICHwc,ICHwc/08,E7
9481,BECv10,ICHwc,ICHwc/08,E6
9482,BECv10,ICHwc,ICHwc/08,D7
9483,BECv10,ICHwc,ICHwc/08,D6
9484,BECv10,ICHwc,ICHwc/08,C7
9485,BECv10,ICHwc,ICHwc/08,C6
9486,Add_2021,ICHwc,ICHwc/Ro,A0
9487,Add_2021,ICHwc,ICHwc/Ro,B0
9488,BECv10,ICHwk1,ICHwk1/01,D4
9489,BECv10,ICHwk1,ICHwk1/01,D3
9490,BECv10,ICHwk1,ICHwk1/01,C4
9491,BECv10,ICHwk1,ICHwk1/01,C3
9492,BECv10,ICHwk1,ICHwk1/01,B4
9493,BECv10,ICHwk1,ICHwk1/01,B3
9494,BECv10,ICHwk1,ICHwk1/01,A4
9495,BECv10,ICHwk1,ICHwk1/01,A3
9496,BECv10,ICHwk1,ICHwk1/02,B2
9497,BECv10,ICHwk1,ICHwk1/02,B1
9498,BECv10,ICHwk1,ICHwk1/02,A2
9499,BECv10,ICHwk1,ICHwk1/02,A1
9500,BECv10,ICHwk1,ICHwk1/03,D2
9501,BECv10,ICHwk1,ICHwk1/03,D1
9502,BECv10,ICHwk1,ICHwk1/03,C2
9503,BECv10,ICHwk1,ICHwk1/03,C1
9504,BECv10,ICHwk1,ICHwk1/03,B2
9505,BECv10,ICHwk1,ICHwk1/03,B1
9506,BECv10,ICHwk1,ICHwk1/04,D3
9507,BECv10,ICHwk1,ICHwk1/04,D2
9508,BECv10,ICHwk1,ICHwk1/04,C3
9509,BECv10,ICHwk1,ICHwk1/04,C2
9510,BECv10,ICHwk1,ICHwk1/04,B3
9511,BECv10,ICHwk1,ICHwk1/04,B2
9512,BECv10,ICHwk1,ICHwk1/04,A3
9513,BECv10,ICHwk1,ICHwk1/04,A2
9514,BECv10,ICHwk1,ICHwk1/05,E6
9515,BECv10,ICHwk1,ICHwk1/05,E5
9516,BECv10,ICHwk1,ICHwk1/05,D6
9517,BECv10,ICHwk1,ICHwk1/05,D5
9518,BECv10,ICHwk1,ICHwk1/05,C6
9519,BECv10,ICHwk1,ICHwk1/05,C5
9520,BECv10,ICHwk1,ICHwk1/05,B6
9521,BECv10,ICHwk1,ICHwk1/05,B5
9522,BECv10,ICHwk1,ICHwk1/06,E6
9523,BECv10,ICHwk1,ICHwk1/06,E5
9524,BECv10,ICHwk1,ICHwk1/06,D6
9525,BECv10,ICHwk1,ICHwk1/06,D5
9526,BECv10,ICHwk1,ICHwk1/06,C6
9527,BECv10,ICHwk1,ICHwk1/06,C5
9528,BECv10,ICHwk1,ICHwk1/06,B6
9529,BECv10,ICHwk1,ICHwk1/06,B5
9530,BECv10,ICHwk1,ICHwk1/07,E7
9531,BECv10,ICHwk1,ICHwk1/07,E6
9532,BECv10,ICHwk1,ICHwk1/07,D7
9533,BECv10,ICHwk1,ICHwk1/07,D6
9534,BECv10,ICHwk1,ICHwk1/07,C7
9535,BECv10,ICHwk1,ICHwk1/07,C6
9536,BECv10,ICHwk1,ICHwk1/07,B7
9537,BECv10,ICHwk1,ICHwk1/07,B6
9538,BECv10,ICHwk1,ICHwk1/08,D7
9539,BECv10,ICHwk1,ICHwk1/08,C7
9540,BECv10,ICHwk1,ICHwk1/08,B7
9541,BECv10,ICHwk1,ICHwk1/08,B6
9542,BECv10,ICHwk1,ICHwk1/08,A7
9543,BECv10,ICHwk1,ICHwk1/08,A6
9544,Add_2021,ICHwk1,ICHwk1/Ro,A0
9545,Add_2021,ICHwk1,ICHwk1/Ro,B0
9546,BECv10,ICHwk2,ICHwk2/01,D5
9547,BECv10,ICHwk2,ICHwk2/01,D4
9548,BECv10,ICHwk2,ICHwk2/01,D3
9549,BECv10,ICHwk2,ICHwk2/01,C5
9550,BECv10,ICHwk2,ICHwk2/01,C4
9551,BECv10,ICHwk2,ICHwk2/01,B5
9552,BECv10,ICHwk2,ICHwk2/01,B4
9553,BECv10,ICHwk2,ICHwk2/01a,D4
9554,BECv10,ICHwk2,ICHwk2/01a,D3
9555,BECv10,ICHwk2,ICHwk2/01a,C4
9556,BECv10,ICHwk2,ICHwk2/01a,B4
9557,BECv10,ICHwk2,ICHwk2/01b,D5
9558,BECv10,ICHwk2,ICHwk2/01b,C5
9559,BECv10,ICHwk2,ICHwk2/01b,B5
9560,BECv10,ICHwk2,ICHwk2/02,B2
9561,BECv10,ICHwk2,ICHwk2/02,B1
9562,BECv10,ICHwk2,ICHwk2/02,A2
9563,BECv10,ICHwk2,ICHwk2/02,A1
9564,BECv10,ICHwk2,ICHwk2/03,D2
9565,BECv10,ICHwk2,ICHwk2/03,D1
9566,BECv10,ICHwk2,ICHwk2/03,C2
9567,BECv10,ICHwk2,ICHwk2/03,C1
9568,BECv10,ICHwk2,ICHwk2/04,D3
9569,BECv10,ICHwk2,ICHwk2/04,C3
9570,BECv10,ICHwk2,ICHwk2/04,B4
9571,BECv10,ICHwk2,ICHwk2/04,B3
9572,BECv10,ICHwk2,ICHwk2/04,B2
9573,BECv10,ICHwk2,ICHwk2/04,A3
9574,BECv10,ICHwk2,ICHwk2/04,A2
9575,BECv10,ICHwk2,ICHwk2/05,D5
9576,BECv10,ICHwk2,ICHwk2/05,C5
9577,BECv10,ICHwk2,ICHwk2/05,B5
9578,BECv10,ICHwk2,ICHwk2/06,D5
9579,BECv10,ICHwk2,ICHwk2/06,C5
9580,BECv10,ICHwk2,ICHwk2/06,B5
9581,BECv10,ICHwk2,ICHwk2/07,E5
9582,BECv10,ICHwk2,ICHwk2/07,D5
9583,BECv10,ICHwk2,ICHwk2/08,E7
9584,BECv10,ICHwk2,ICHwk2/08,E6
9585,BECv10,ICHwk2,ICHwk2/08,D7
9586,BECv10,ICHwk2,ICHwk2/08,D6
9587,BECv10,ICHwk2,ICHwk2/08,C7
9588,BECv10,ICHwk2,ICHwk2/08,C6
9589,Add_2021,ICHwk2,ICHwk2/Ro,A0
9590,Add_2021,ICHwk2,ICHwk2/Ro,B0
9591,BECv10,ICHwk3,ICHwk3/01,D5
9592,BECv10,ICHwk3,ICHwk3/01,D4
9593,BECv10,ICHwk3,ICHwk3/01,C5
9594,BECv10,ICHwk3,ICHwk3/01,C4
9595,BECv10,ICHwk3,ICHwk3/01,C3
9596,BECv10,ICHwk3,ICHwk3/01,B5
9597,BECv10,ICHwk3,ICHwk3/01,B4
9598,BECv10,ICHwk3,ICHwk3/01,B3
9599,BECv10,ICHwk3,ICHwk3/02,B1
9600,BECv10,ICHwk3,ICHwk3/02,A1
9601,BECv10,ICHwk3,ICHwk3/03,C2
9602,BECv10,ICHwk3,ICHwk3/03,B2
9603,BECv10,ICHwk3,ICHwk3/04,D3
9604,BECv10,ICHwk3,ICHwk3/04,D2
9605,BECv10,ICHwk3,ICHwk3/04,C3
9606,BECv10,ICHwk3,ICHwk3/04,C2
9607,BECv10,ICHwk3,ICHwk3/05,D5
9608,BECv10,ICHwk3,ICHwk3/05,C5
9609,BECv10,ICHwk3,ICHwk3/05,B5
9610,BECv10,ICHwk3,ICHwk3/06,E6
9611,BECv10,ICHwk3,ICHwk3/06,D6
9612,BECv10,ICHwk3,ICHwk3/06,C6
9613,BECv10,ICHwk3,ICHwk3/06,B6
9614,BECv10,ICHwk3,ICHwk3/07,C6
9615,BECv10,ICHwk3,ICHwk3/07,B6
9616,BECv10,ICHwk3,ICHwk3/08,C7
9617,BECv10,ICHwk3,ICHwk3/08,B7
9618,BECv10,ICHwk3,ICHwk3/08,A7
9619,BECv10,ICHwk3,ICHwk3/09,E7
9620,BECv10,ICHwk3,ICHwk3/09,D7
9621,Add_2021,ICHwk3,ICHwk3/Ro,A0
9622,Add_2021,ICHwk3,ICHwk3/Ro,B0
9623,BECv10,ICHwk4,ICHwk4/01,D5
9624,BECv10,ICHwk4,ICHwk4/01,D4
9625,BECv10,ICHwk4,ICHwk4/01,D3
9626,BECv10,ICHwk4,ICHwk4/01,C5
9627,BECv10,ICHwk4,ICHwk4/01,C4
9628,BECv10,ICHwk4,ICHwk4/01,B4
9629,BECv10,ICHwk4,ICHwk4/01a,D4
9630,BECv10,ICHwk4,ICHwk4/01a,D3
9631,BECv10,ICHwk4,ICHwk4/01a,C4
9632,BECv10,ICHwk4,ICHwk4/01a,B4
9633,BECv10,ICHwk4,ICHwk4/01b,D5
9634,BECv10,ICHwk4,ICHwk4/01b,C5
9635,BECv10,ICHwk4,ICHwk4/02,B2
9636,BECv10,ICHwk4,ICHwk4/02,B1
9637,BECv10,ICHwk4,ICHwk4/02,A2
9638,BECv10,ICHwk4,ICHwk4/02,A1
9639,BECv10,ICHwk4,ICHwk4/03,D2
9640,BECv10,ICHwk4,ICHwk4/03,D1
9641,BECv10,ICHwk4,ICHwk4/03,C2
9642,BECv10,ICHwk4,ICHwk4/03,C1
9643,BECv10,ICHwk4,ICHwk4/04,B3
9644,BECv10,ICHwk4,ICHwk4/04,B2
9645,BECv10,ICHwk4,ICHwk4/04,A3
9646,BECv10,ICHwk4,ICHwk4/04,A2
9647,BECv10,ICHwk4,ICHwk4/05,D3
9648,BECv10,ICHwk4,ICHwk4/05,C3
9649,BECv10,ICHwk4,ICHwk4/05,B4
9650,BECv10,ICHwk4,ICHwk4/05,B3
9651,BECv10,ICHwk4,ICHwk4/05,B2
9652,BECv10,ICHwk4,ICHwk4/06,C5
9653,BECv10,ICHwk4,ICHwk4/06,B5
9654,BECv10,ICHwk4,ICHwk4/07,E5
9655,BECv10,ICHwk4,ICHwk4/07,D5
9656,BECv10,ICHwk4,ICHwk4/07,C5
9657,BECv10,ICHwk4,ICHwk4/08,E7
9658,BECv10,ICHwk4,ICHwk4/08,E6
9659,BECv10,ICHwk4,ICHwk4/08,D7
9660,BECv10,ICHwk4,ICHwk4/08,D6
9661,BECv10,ICHwk4,ICHwk4/08,C7
9662,BECv10,ICHwk4,ICHwk4/08,C6
9663,Add_2021,ICHwk4,ICHwk4/Ro,A0
9664,Add_2021,ICHwk4,ICHwk4/Ro,B0
9665,USA_2023,ICHxh_ID,ICHxh_ID/101,D4
9666,USA_2023,ICHxh_ID,ICHxh_ID/101,D3
9667,USA_2023,ICHxh_ID,ICHxh_ID/101,C4
9668,USA_2023,ICHxh_ID,ICHxh_ID/101,C3
9669,USA_2023,ICHxh_ID,ICHxh_ID/101,B4
9670,USA_2023,ICHxh_ID,ICHxh_ID/101,B3
9671,USA_2023,ICHxh_ID,ICHxh_ID/102,D1
9672,USA_2023,ICHxh_ID,ICHxh_ID/102,C1
9673,USA_2023,ICHxh_ID,ICHxh_ID/102,B1
9674,USA_2023,ICHxh_ID,ICHxh_ID/102,A1
9675,USA_2023,ICHxh_ID,ICHxh_ID/103,D2
9676,USA_2023,ICHxh_ID,ICHxh_ID/103,C2
9677,USA_2023,ICHxh_ID,ICHxh_ID/103,B2
9678,USA_2023,ICHxh_ID,ICHxh_ID/103,A2
9679,USA_2023,ICHxh_ID,ICHxh_ID/110,C5
9680,USA_2023,ICHxh_ID,ICHxh_ID/110,B5
9681,USA_2023,ICHxh_ID,ICHxh_ID/111,C6
9682,USA_2023,ICHxh_ID,ICHxh_ID/111,B6
9683,USA_2023,ICHxh_ID,ICHxh_ID/112,E5
9684,USA_2023,ICHxh_ID,ICHxh_ID/112,D5
9685,USA_2023,ICHxh_ID,ICHxh_ID/113,E6
9686,USA_2023,ICHxh_ID,ICHxh_ID/113,D6
9687,USA_2023,ICHxh_ID,ICHxh_ID/Ro,A0
9688,USA_2023,ICHxh_ID,ICHxh_ID/Ro,B0
9689,BECv12,ICHxm1,ICHxm1/101,B4
9690,BECv12,ICHxm1,ICHxm1/101,C4
9691,BECv12,ICHxm1,ICHxm1/102,A1
9692,BECv12,ICHxm1,ICHxm1/102,B1
9693,BECv12,ICHxm1,ICHxm1/102,C1
9694,BECv12,ICHxm1,ICHxm1/103,B2
9695,BECv12,ICHxm1,ICHxm1/103,C2
9696,BECv12,ICHxm1,ICHxm1/104,B3
9697,BECv12,ICHxm1,ICHxm1/104,C3
9698,BECv12,ICHxm1,ICHxm1/104.1,B3
9699,BECv12,ICHxm1,ICHxm1/104.1,C3
9700,BECv12,ICHxm1,ICHxm1/104.2,B3
9701,BECv12,ICHxm1,ICHxm1/104.2,C3
9702,BECv12,ICHxm1,ICHxm1/110,C5
9703,BECv12,ICHxm1,ICHxm1/110,D5
9704,BECv12,ICHxm1,ICHxm1/110,B5
9705,BECv12,ICHxm1,ICHxm1/110,D4
9706,BECv12,ICHxm1,ICHxm1/111,C5
9707,BECv12,ICHxm1,ICHxm1/111,C6
9708,BECv12,ICHxm1,ICHxm1/111,D5
9709,BECv12,ICHxm1,ICHxm1/111,D6
9710,BECv12,ICHxm1,ICHxm1/112,B6
9711,BECv12,ICHxm1,ICHxm1/112,B7
9712,BECv12,ICHxm1,ICHxm1/112,C6
9713,BECv12,ICHxm1,ICHxm1/112,C7
9714,BECv12,ICHxm1,ICHxm1/112,D6
9715,BECv12,ICHxm1,ICHxm1/112,D7
9716,Add_2021,ICHxm1,ICHxm1/Ro,A0
9717,Add_2021,ICHxm1,ICHxm1/Ro,B0
9718,BECv10,ICHxw,ICHxw/101,D4
9719,BECv10,ICHxw,ICHxw/101,C4
9720,BECv10,ICHxw,ICHxw/101,B4
9721,BECv10,ICHxw,ICHxw/102,B1
9722,BECv10,ICHxw,ICHxw/102,A1
9723,BECv10,ICHxw,ICHxw/103,C2
9724,BECv10,ICHxw,ICHxw/103,B2
9725,BECv10,ICHxw,ICHxw/104,C3
9726,BECv10,ICHxw,ICHxw/104,C2
9727,BECv10,ICHxw,ICHxw/104,B3
9728,BECv10,ICHxw,ICHxw/110,D5
9729,BECv10,ICHxw,ICHxw/110,D4
9730,BECv10,ICHxw,ICHxw/110,C5
9731,BECv10,ICHxw,ICHxw/111,D6
9732,BECv10,ICHxw,ICHxw/111,D5
9733,BECv10,ICHxw,ICHxw/111,C6
9734,BECv10,ICHxw,ICHxw/111,C5
9735,BECv10,ICHxw,ICHxw/112,D7
9736,BECv10,ICHxw,ICHxw/112,D6
9737,BECv10,ICHxw,ICHxw/112,C7
9738,BECv10,ICHxw,ICHxw/112,C6
9739,BECv10,ICHxw,ICHxw/113,E7
9740,BECv10,ICHxw,ICHxw/113,E6
9741,BECv10,ICHxw,ICHxw/113,D7
9742,BECv10,ICHxw,ICHxw/113,D6
9743,BECv12,ICHxw,ICHxw/Fm01,E5
9744,BECv12,ICHxw,ICHxw/Fm01,E6
9745,Add_2021,ICHxw,ICHxw/Ro,A0
9746,Add_2021,ICHxw,ICHxw/Ro,B0
9747,USA_2024,ICHxw_ID,ICHxw_ID/101,D4
9748,USA_2024,ICHxw_ID,ICHxw_ID/101,D3
9749,USA_2024,ICHxw_ID,ICHxw_ID/101,C4
9750,USA_2024,ICHxw_ID,ICHxw_ID/101,C3
9751,USA_2024,ICHxw_ID,ICHxw_ID/101,B4
9752,USA_2024,ICHxw_ID,ICHxw_ID/101,B3
9753,USA_2024,ICHxw_ID,ICHxw_ID/102,D1
9754,USA_2024,ICHxw_ID,ICHxw_ID/102,C1
9755,USA_2024,ICHxw_ID,ICHxw_ID/102,B1
9756,USA_2024,ICHxw_ID,ICHxw_ID/102,A1
9757,USA_2024,ICHxw_ID,ICHxw_ID/103,D2
9758,USA_2024,ICHxw_ID,ICHxw_ID/103,C2
9759,USA_2024,ICHxw_ID,ICHxw_ID/103,B2
9760,USA_2024,ICHxw_ID,ICHxw_ID/103,A2
9761,USA_2024,ICHxw_ID,ICHxw_ID/110,C5
9762,USA_2024,ICHxw_ID,ICHxw_ID/110,B5
9763,USA_2024,ICHxw_ID,ICHxw_ID/111,C6
9764,USA_2024,ICHxw_ID,ICHxw_ID/111,B6
9765,USA_2024,ICHxw_ID,ICHxw_ID/112,E5
9766,USA_2024,ICHxw_ID,ICHxw_ID/112,D5
9767,USA_2024,ICHxw_ID,ICHxw_ID/113,E6
9768,USA_2024,ICHxw_ID,ICHxw_ID/113,D6
9769,USA_2024,ICHxw_ID,ICHxw_ID/Ro,A0
9770,USA_2024,ICHxw_ID,ICHxw_ID/Ro,B0
9771,USA_2019,ICHxw_WA,ICHxw_WA/101,D4
9772,USA_2019,ICHxw_WA,ICHxw_WA/101,D3
9773,USA_2019,ICHxw_WA,ICHxw_WA/101,C4
9774,USA_2019,ICHxw_WA,ICHxw_WA/101,C3
9775,USA_2019,ICHxw_WA,ICHxw_WA/101,B4
9776,USA_2019,ICHxw_WA,ICHxw_WA/101,B3
9777,USA_2019,ICHxw_WA,ICHxw_WA/102,D1
9778,USA_2019,ICHxw_WA,ICHxw_WA/102,C1
9779,USA_2019,ICHxw_WA,ICHxw_WA/102,B1
9780,USA_2019,ICHxw_WA,ICHxw_WA/102,A1
9781,USA_2019,ICHxw_WA,ICHxw_WA/103,D2
9782,USA_2019,ICHxw_WA,ICHxw_WA/103,C2
9783,USA_2019,ICHxw_WA,ICHxw_WA/103,B2
9784,USA_2019,ICHxw_WA,ICHxw_WA/103,A2
9785,USA_2019,ICHxw_WA,ICHxw_WA/110,C5
9786,USA_2019,ICHxw_WA,ICHxw_WA/110,B5
9787,USA_2019,ICHxw_WA,ICHxw_WA/111,C6
9788,USA_2019,ICHxw_WA,ICHxw_WA/111,B6
9789,USA_2019,ICHxw_WA,ICHxw_WA/112,E5
9790,USA_2019,ICHxw_WA,ICHxw_WA/112,D5
9791,USA_2019,ICHxw_WA,ICHxw_WA/113,E6
9792,USA_2019,ICHxw_WA,ICHxw_WA/113,D6
9793,Add_2021,ICHxw_WA,ICHxw_WA/Ro,A0
9794,Add_2021,ICHxw_WA,ICHxw_WA/Ro,B0
9795,BECv10,ICHxwa,ICHxwa/101,D4
9796,BECv10,ICHxwa,ICHxwa/101,C4
9797,BECv10,ICHxwa,ICHxwa/101,B4
9798,BECv10,ICHxwa,ICHxwa/102,B1
9799,BECv10,ICHxwa,ICHxwa/102,A1
9800,BECv10,ICHxwa,ICHxwa/103,C2
9801,BECv10,ICHxwa,ICHxwa/103,B2
9802,BECv10,ICHxwa,ICHxwa/104,C3
9803,BECv10,ICHxwa,ICHxwa/104,C2
9804,BECv10,ICHxwa,ICHxwa/104,B3
9805,BECv10,ICHxwa,ICHxwa/110,D5
9806,BECv10,ICHxwa,ICHxwa/110,D4
9807,BECv10,ICHxwa,ICHxwa/110,C5
9808,BECv10,ICHxwa,ICHxwa/111,D6
9809,BECv10,ICHxwa,ICHxwa/111,D5
9810,BECv10,ICHxwa,ICHxwa/111,C6
9811,BECv10,ICHxwa,ICHxwa/111,C5
9812,BECv10,ICHxwa,ICHxwa/112,D7
9813,BECv10,ICHxwa,ICHxwa/112,D6
9814,BECv10,ICHxwa,ICHxwa/112,C7
9815,BECv10,ICHxwa,ICHxwa/112,C6
9816,BECv10,ICHxwa,ICHxwa/113,E7
9817,BECv10,ICHxwa,ICHxwa/113,E6
9818,BECv10,ICHxwa,ICHxwa/113,D7
9819,BECv10,ICHxwa,ICHxwa/113,D6
9820,BECv12,ICHxwa,ICHxwa/Fm01,E5
9821,BECv12,ICHxwa,ICHxwa/Fm01,E6
9822,Add_2021,ICHxwa,ICHxwa/Ro,A0
9823,Add_2021,ICHxwa,ICHxwa/Ro,B0
9824,BECv10,IDFdc,IDFdc/01,D4
9825,BECv10,IDFdc,IDFdc/01,D3
9826,BECv10,IDFdc,IDFdc/01,C4
9827,BECv10,IDFdc,IDFdc/01,C3
9828,BECv10,IDFdc,IDFdc/01,B4
9829,BECv10,IDFdc,IDFdc/01,B3
9830,BECv10,IDFdc,IDFdc/01,A4
9831,BECv10,IDFdc,IDFdc/01,A3
9832,BECv10,IDFdc,IDFdc/02,D2
9833,BECv10,IDFdc,IDFdc/02,D1
9834,BECv10,IDFdc,IDFdc/02,D0
9835,BECv10,IDFdc,IDFdc/02,C2
9836,BECv10,IDFdc,IDFdc/02,C1
9837,BECv10,IDFdc,IDFdc/02,C0
9838,BECv10,IDFdc,IDFdc/02,B2
9839,BECv10,IDFdc,IDFdc/02,B1
9840,BECv10,IDFdc,IDFdc/02,B0
9841,BECv10,IDFdc,IDFdc/02,A2
9842,BECv10,IDFdc,IDFdc/02,A1
9843,BECv10,IDFdc,IDFdc/02,A0
9844,BECv10,IDFdc,IDFdc/03,D4
9845,BECv10,IDFdc,IDFdc/03,D3
9846,BECv10,IDFdc,IDFdc/03,D2
9847,BECv10,IDFdc,IDFdc/03,C4
9848,BECv10,IDFdc,IDFdc/03,C3
9849,BECv10,IDFdc,IDFdc/03,C2
9850,BECv10,IDFdc,IDFdc/03,B3
9851,BECv10,IDFdc,IDFdc/03,B2
9852,BECv10,IDFdc,IDFdc/03,A3
9853,BECv10,IDFdc,IDFdc/03,A2
