"","bgc","ss_nospace","suitability","spp","newsuit","mod","outrange","PlotNumber","Species","TotalA","TotalB","NutrientRegime_clean","MoistureRegime_clean","Elevation","SlopeGradient","Aspect","MesoSlopePosition","Latitude","Longitude","SuccessionalStatus","StructuralStage","SiteUnit","newsuit_ord","TotalAB"
"7985","CWHxs","CWHxs/110",NA,"Mv",1,"inputed",NA,"12-9723","ACERCIR",0,40,"D",5,495,5,20,"GU",49.02830123,-121.08129882,"MC","6","CWH xs   /110","1",40
"7990","CWHvm1","CWHvm1/104",NA,"Pw",3,"inputed",NA,"12-9537","PINUMON",0,1,"B",2,490,22,145,"CR",50.1786701389915,-124.798778014271,"MC","6","CWH vm 1 /104","3",1
"7991","CWHvm1","CWHvm1/104",NA,"Pw",3,"inputed",NA,"12-9537","PINUMON",0,1,"B",2,490,22,145,"CR",50.1786701389915,-124.798778014271,"MC","6","CWH vm 1 /104","3",1
"8009","ICHmk4","ICHmk4/101",NA,"Tw",3,"inputed",NA,"12-9030","TAXUBRE",0,0.5,"C",4,1488,26,27,"MD",49.6586775230152,-115.380014443988,"MC","6","ICH mk 4 /101","3",0.5
"8010","ICHmk4","ICHmk4/101",NA,"Hw",3,"inputed",NA,"12-9030","TSUGHET",3,0.200000002980232,"C",4,1488,26,27,"MD",49.6586775230152,-115.380014443988,"MC","6","ICH mk 4 /101","3",3.20000000298023
"8011","ESSFwm1","ESSFwm1/104",NA,"Pa",3,"inputed",NA,"12-9028","PINUALB",2,0.100000001490116,"B",3,1764,60,55,"MD",49.647241880505,-115.384965612213,"MC","6","ESSFwm 1 /104","3",2.10000000149012
"8015","MHmm1","MHmm1/111",NA,"Ac",1,"inputed",NA,"12-7147","POPUTRI",20,1,"D",5,384,3,230,"TO",56.0222132589715,-129.789458930297,NA,"5",NA,"1",21
"8026","IDFdm1","IDFdm1/112",NA,"Cw",1,"inputed",NA,"12-6411","THUJPLI",10,23,"D",6,871,5,82,"TO",49.1489494188586,-118.718644044452,"MC","6",NA,"1",33
"8027","ICHmk1","ICHmk1/110",NA,"Hw",2,"inputed",NA,"12-6403","TSUGHET",12,15,"C",5,1309,15,10,"LW",49.1712431022894,-118.361028596657,"MS","6","ICH mk 1 /110","2",27
"8029","ESSFmm3","ESSFmm3/103",NA,"Hw",3,"inputed",NA,"12-6351","TSUGHET",0,0.5,"C",2,1640,59,155,"MD",51.3277399442227,-117.113959150861,"MC","6","ESSFmm 3 /103","3",0.5
"8030","ICHmk5","ICHmk5/111",NA,"Cw",3,"inputed",NA,"12-6348","THUJPLI",1,3,"D",5,1109,14,29,"TO",51.191370570482,-116.59842834318,"MC","6","ICH mk 5 /111","3",4
"8032","SBSdh1","SBSdh1/04",NA,"Bl",2,"inputed",NA,"12-5591","ABIELAS",18,2,"C",5,803,10,22,"LW",52.9984355008056,-119.564425998935,"MS","7a",NA,"2",20
"8033","SBSdh1","SBSdh1/04",NA,"Cw",1,"inputed",NA,"12-5591","THUJPLI",21,2,"C",5,803,10,22,"LW",52.9984355008056,-119.564425998935,"MS","7a",NA,"1",23
"8034","CWHdm2","CWHdm2/111",NA,"Ba",2,"inputed",NA,"12-5013","ABIEAMA",15,2,"B",3,103,40,330,"TO",49.83566665,-123.69239044,"MC","6","CWH dm 2 /111","2",17
"8035","CWHdm2","CWHdm2/111",NA,"Ba",2,"inputed",NA,"12-5013","ABIEAMA",15,2,"B",3,103,40,330,"TO",49.83566665,-123.69239044,"MC","6","CWH dm 2 /111","2",17
"8036","CWHdm2","CWHdm2/111",NA,"Ba",2,"inputed",NA,"12-5013","ABIEAMA",15,2,"B",3,103,40,330,"TO",49.83566665,-123.69239044,"MC","6","CWH dm 2 /111","2",17
"8037","CWHdm2","CWHdm2/111",NA,"Ba",2,"inputed",NA,"12-5013","ABIEAMA",15,2,"B",3,103,40,330,"TO",49.83566665,-123.69239044,"MC","6","CWH dm 2 /111","2",17
"8038","CWHdm2","CWHdm2/111",NA,"Ba",2,"inputed",NA,"12-5013","ABIEAMA",15,2,"B",3,103,40,330,"TO",49.83566665,-123.69239044,"MC","6","CWH dm 2 /111","2",17
"8039","CWHdm2","CWHdm2/111",NA,"Ba",2,"inputed",NA,"12-5013","ABIEAMA",15,2,"B",3,103,40,330,"TO",49.83566665,-123.69239044,"MC","6","CWH dm 2 /111","2",17
"8041","MHvh","MHvh/102",NA,"Pl",3,"inputed",NA,"12-3377","PINUCON",0,8,"B",1,525,20,60,"CR",53.80142974,-130.0415039,"MC","3","MH  vh   /102","3",8
"8042","MHvh","MHvh/102",NA,"Pl",3,"inputed",NA,"12-3377","PINUCON",0,8,"B",1,525,20,60,"CR",53.80142974,-130.0415039,"MC","3","MH  vh   /102","3",8
"8043","MHvh","MHvh/102",NA,"Hw",3,"inputed",NA,"12-3377","TSUGHET",0,1,"B",1,525,20,60,"CR",53.80142974,-130.0415039,"MC","3","MH  vh   /102","3",1
"8044","MHvh","MHvh/102",NA,"Hw",3,"inputed",NA,"12-3377","TSUGHET",0,1,"B",1,525,20,60,"CR",53.80142974,-130.0415039,"MC","3","MH  vh   /102","3",1
"8045","CWHms5","CWHms5/103.1",NA,"Tw",3,"inputed",NA,"12-2281","TAXUBRE",0,2,"C",2,1010,30,272,"MD",49.91167068,-121.9658966,"OC","7a","CWH ms 5 /103.1","3",2
"8046","CWHms5","CWHms5/103.1",NA,"Tw",3,"inputed",NA,"12-2281","TAXUBRE",0,2,"C",2,1010,30,272,"MD",49.91167068,-121.9658966,"OC","7a","CWH ms 5 /103.1","3",2
"8047","CWHms5","CWHms5/103.1",NA,"Tw",3,"inputed",NA,"12-2281","TAXUBRE",0,2,"C",2,1010,30,272,"MD",49.91167068,-121.9658966,"OC","7a","CWH ms 5 /103.1","3",2
"8048","CWHms5","CWHms5/103.1",NA,"Tw",3,"inputed",NA,"12-2281","TAXUBRE",0,2,"C",2,1010,30,272,"MD",49.91167068,-121.9658966,"OC","7a","CWH ms 5 /103.1","3",2
"8049","CWHms5","CWHms5/103.1",NA,"Tw",3,"inputed",NA,"12-2281","TAXUBRE",0,2,"C",2,1010,30,272,"MD",49.91167068,-121.9658966,"OC","7a","CWH ms 5 /103.1","3",2
"8054","CWHdm2","CWHdm2/101",NA,"Ba",2,"inputed",NA,"12-2256","ABIEAMA",14,5,"C",3,725,72,52,"MD",48.98910903,-124.03531646,"MC","7",NA,"2",19
"8055","MHmm2","MHmm2/113",NA,"Bl",1,"inputed",NA,"12-2250","ABIELAS",30,16,"D",6,1400,37,230,"LW",52.18983078,-126.30960083,"OC","7","MH  mm 2 /113","1",46
"8056","CWHxs","CWHxs/103",NA,"Ep",3,"inputed",NA,"12-2248","BETUPAP",5,12,"C",2,500,11,97,"MD",52.34270858,-125.77525329,"OC","7",NA,"3",17
"8057","CWHxs","CWHxs/103.1",NA,"Ep",3,"inputed",NA,"12-2248","BETUPAP",5,12,"C",2,500,11,97,"MD",52.34270858,-125.77525329,"OC","7",NA,"3",17
"8058","MHmm2","MHmm2/113",NA,"Bl",1,"inputed",NA,"12-2247","ABIELAS",49,17,"D",6,1376,40,85,"LW",52.29328918,-126.34335327,"OC","7","MH  mm 2 /113","1",66
"8068","CWHvm1","CWHvm1/101",NA,"Hm",2,"inputed",NA,"12-2224","TSUGMER",5,17,"C",4,389,15,200,"MD",50.66349029,-127.6511383,"OC","7a",NA,"2",22
"8069","CWHvm1","CWHvm1/111",NA,"Hm",2,"inputed",NA,"12-2224","TSUGMER",5,17,"C",4,389,15,200,"MD",50.66349029,-127.6511383,"OC","7a",NA,"2",22
"8070","CWHvm1","CWHvm1/111.2",NA,"Hm",2,"inputed",NA,"12-2224","TSUGMER",5,17,"C",4,389,15,200,"MD",50.66349029,-127.6511383,"OC","7a",NA,"2",22
"8071","CWHvm3","CWHvm3/101",NA,"Hm",2,"inputed",NA,"12-2224","TSUGMER",5,17,"C",4,389,15,200,"MD",50.66349029,-127.6511383,"OC","7a",NA,"2",22
"8072","CWHvm3","CWHvm3/111",NA,"Hm",2,"inputed",NA,"12-2224","TSUGMER",5,17,"C",4,389,15,200,"MD",50.66349029,-127.6511383,"OC","7a",NA,"2",22
"8073","CWHvm3","CWHvm3/111.2",NA,"Hm",2,"inputed",NA,"12-2224","TSUGMER",5,17,"C",4,389,15,200,"MD",50.66349029,-127.6511383,"OC","7a",NA,"2",22
"8074","CWHvm1","CWHvm1/101",NA,"Yc",2,"inputed",NA,"12-2224","CALLNOO",10,25,"C",4,389,15,200,"MD",50.66349029,-127.6511383,"OC","7a",NA,"2",35
"8075","CWHvm3","CWHvm3/101",NA,"Yc",2,"inputed",NA,"12-2224","CALLNOO",10,25,"C",4,389,15,200,"MD",50.66349029,-127.6511383,"OC","7a",NA,"2",35
"8076","CWHvh2","CWHvh2/113",NA,"Ba",3,"inputed",NA,"12-2215","ABIEAMA",3,0,"C",5,410,17,72,"LW",54.2974205,-129.9397583,"OC","7b","CWH vh 2 /113","3",3
"8077","CWHvh2","CWHvh2/113",NA,"Ba",3,"inputed",NA,"12-2215","ABIEAMA",3,0,"C",5,410,17,72,"LW",54.2974205,-129.9397583,"OC","7b","CWH vh 2 /113","3",3
"8080","CWHms4","CWHms4/110",NA,"Tw",3,"inputed",NA,"12-1982","TAXUBRE",0,5,"D",4,750,65,300,"MD",49.52169418,-121.25358581,"OC","6-7","CWH ms 4 /110","3",5
"8081","CWHms4","CWHms4/110",NA,"Tw",3,"inputed",NA,"12-1982","TAXUBRE",0,5,"D",4,750,65,300,"MD",49.52169418,-121.25358581,"OC","6-7","CWH ms 4 /110","3",5
"8082","CWHms4","CWHms4/110",NA,"Tw",3,"inputed",NA,"12-1982","TAXUBRE",0,5,"D",4,750,65,300,"MD",49.52169418,-121.25358581,"OC","6-7","CWH ms 4 /110","3",5
"8083","CWHms4","CWHms4/110",NA,"Mv",2,"inputed",NA,"12-1982","ACERCIR",0,5,"D",4,750,65,300,"MD",49.52169418,-121.25358581,"OC","6-7","CWH ms 4 /110","2",5
"8084","CWHms4","CWHms4/110",NA,"Mv",2,"inputed",NA,"12-1982","ACERCIR",0,5,"D",4,750,65,300,"MD",49.52169418,-121.25358581,"OC","6-7","CWH ms 4 /110","2",5
"8085","CWHms4","CWHms4/110",NA,"Mv",2,"inputed",NA,"12-1982","ACERCIR",0,5,"D",4,750,65,300,"MD",49.52169418,-121.25358581,"OC","6-7","CWH ms 4 /110","2",5
"8086","MHvh","MHvh/102",NA,"Hw",3,"inputed",NA,"12-1980","TSUGHET",0,8,"C",1,639,84,12,"UP",53.81798934,-130.13407897,"OC","7b","MH  vh   /102","3",8
"8087","MHvh","MHvh/102",NA,"Hw",3,"inputed",NA,"12-1980","TSUGHET",0,8,"C",1,639,84,12,"UP",53.81798934,-130.13407897,"OC","7b","MH  vh   /102","3",8
"8088","MHvh","MHvh/102",NA,"Hw",3,"inputed",NA,"12-1980","TSUGHET",0,8,"C",1,639,84,12,"UP",53.81798934,-130.13407897,"OC","7b","MH  vh   /102","3",8
"8089","CWHdm2","CWHdm2/111",NA,"Ss",3,"inputed",NA,"12-1971","PICESIT",3,0,"C",4,187,20,40,"MD",50.34595108,-125.16790008,"YC","5-6","CWH dm 2 /111","3",3
"8090","CWHdm2","CWHdm2/111",NA,"Ss",3,"inputed",NA,"12-1971","PICESIT",3,0,"C",4,187,20,40,"MD",50.34595108,-125.16790008,"YC","5-6","CWH dm 2 /111","3",3
"8091","CWHdm2","CWHdm2/111",NA,"Ss",3,"inputed",NA,"12-1971","PICESIT",3,0,"C",4,187,20,40,"MD",50.34595108,-125.16790008,"YC","5-6","CWH dm 2 /111","3",3
"8095","CWHdm2","CWHdm2/110",NA,"Ss",2,"inputed",NA,"12-1968","PICESIT",12,0,"C",4,350,9,256,"MD",50.3421173,-125.15673065,"MC","6","CWH dm 2 /110","2",12
"8096","CWHdm2","CWHdm2/110",NA,"Ss",2,"inputed",NA,"12-1968","PICESIT",12,0,"C",4,350,9,256,"MD",50.3421173,-125.15673065,"MC","6","CWH dm 2 /110","2",12
"8097","CWHdm2","CWHdm2/110",NA,"Ss",2,"inputed",NA,"12-1968","PICESIT",12,0,"C",4,350,9,256,"MD",50.3421173,-125.15673065,"MC","6","CWH dm 2 /110","2",12
"8099","CWHws2","CWHws2/102",NA,"Yc",1,"inputed",NA,"12-1942","CALLNOO",17,20,"C",2,2,38,70,"CR",52.73843383,-127.10559844,"OC","7","CWH ws 2 /102","1",37
"8100","CWHws2","CWHws2/102",NA,"Yc",1,"inputed",NA,"12-1942","CALLNOO",17,20,"C",2,2,38,70,"CR",52.73843383,-127.10559844,"OC","7","CWH ws 2 /102","1",37
"8101","CWHws2","CWHws2/101",NA,"Yc",2,"inputed",NA,"12-1941","CALLNOO",20,15,"C",2,747,48,0,"MD",52.73675155,-127.10684967,"OC","7b/Cm","CWH ws 2 /101","2",35
"8102","CWHws2","CWHws2/101",NA,"Yc",2,"inputed",NA,"12-1941","CALLNOO",20,15,"C",2,747,48,0,"MD",52.73675155,-127.10684967,"OC","7b/Cm","CWH ws 2 /101","2",35
"8103","CWHws2","CWHws2/101",NA,"Yc",2,"inputed",NA,"12-1941","CALLNOO",20,15,"C",2,747,48,0,"MD",52.73675155,-127.10684967,"OC","7b/Cm","CWH ws 2 /101","2",35
"8104","CWHws2","CWHws2/101",NA,"Yc",2,"inputed",NA,"12-1941","CALLNOO",20,15,"C",2,747,48,0,"MD",52.73675155,-127.10684967,"OC","7b/Cm","CWH ws 2 /101","2",35
"8105","CWHws2","CWHws2/101",NA,"Yc",2,"inputed",NA,"12-1940","CALLNOO",12,6,"C",5,640,16,196,"LW",52.87148284,-127.01266479,"OC","7b/m","CWH ws 2 /101","2",18
"8108","CWHvm4","CWHvm4/111",NA,"Pl",3,"inputed",NA,"12-1935","PINUCON",5,2,"D",4,580,58,4,"MD",52.4115982,-127.40058135,"OC","7b","CWH vm 4 /111","3",7
"8109","CWHvm4","CWHvm4/111",NA,"Pl",3,"inputed",NA,"12-1935","PINUCON",5,2,"D",4,580,58,4,"MD",52.4115982,-127.40058135,"OC","7b","CWH vm 4 /111","3",7
"8110","CWHds1","CWHds1/110",NA,"Mv",2,"inputed",NA,"12-1933","ACERCIR",0,6,"D",3,249,25,326,"MD",49.36936187,-121.43807983,"MC","6","CWH ds 1 /110","2",6
"8111","MHmm2","MHmm2/113",NA,"Bl",1,"inputed",NA,"12-1932","ABIELAS",6,0,"D",5,1370,22,9,"TO",49.79928207,-121.53925323,"MC","7","MH  mm 2 /113","1",6
"8113","MHmm2","MHmm2/113",NA,"Bl",1,"inputed",NA,"12-1930","ABIELAS",0,3,"D",6,1383,6,8,"LV",49.07877731,-121.30747222,"MC","3",NA,"1",3
"8114","CWHms5","CWHms5/103.1",NA,"Bg",2,"inputed",NA,"12-1928","ABIEGRA",0,8,"B",2,880,7,8,"UP",49.19961547,-120.99848175,"MC","7b","CWH ms 5 /103.1","2",8
"8115","CWHms5","CWHms5/103.1",NA,"Bg",2,"inputed",NA,"12-1928","ABIEGRA",0,8,"B",2,880,7,8,"UP",49.19961547,-120.99848175,"MC","7b","CWH ms 5 /103.1","2",8
"8116","CWHms5","CWHms5/103.1",NA,"Bg",2,"inputed",NA,"12-1928","ABIEGRA",0,8,"B",2,880,7,8,"UP",49.19961547,-120.99848175,"MC","7b","CWH ms 5 /103.1","2",8
"8117","CWHms5","CWHms5/103.1",NA,"Bg",2,"inputed",NA,"12-1928","ABIEGRA",0,8,"B",2,880,7,8,"UP",49.19961547,-120.99848175,"MC","7b","CWH ms 5 /103.1","2",8
"8118","CWHms5","CWHms5/103.1",NA,"Bg",2,"inputed",NA,"12-1928","ABIEGRA",0,8,"B",2,880,7,8,"UP",49.19961547,-120.99848175,"MC","7b","CWH ms 5 /103.1","2",8
"8127","ESSFmm1","ESSFmm1/01",NA,"Hw",3,"inputed",NA,"12-0947","TSUGHET",2,0,"C",3,1366,58,291,"MD",52.7859763253239,-119.1147531473,"MC","7",NA,"3",2
"8130","CWHmm1","CWHmm1/101",NA,"Yc",3,"inputed",NA,"1199","CALLNOO",2,0,"C",4,500,10,75,"MD",49.53416824,-124.99440002,NA,NA,NA,"3",2
"8134","CWHdm1","CWHdm1/112",NA,"Tw",4,"inputed",NA,"1194","TAXUBRE",0.200000002980232,0,"C",5,100,17,130,"LW",49.52305984,-124.88890075,NA,NA,"CWH dm 1 /112","4",0.200000002980232
"8135","CWHdm1","CWHdm1/112",NA,"Tw",4,"inputed",NA,"1194","TAXUBRE",0.200000002980232,0,"C",5,100,17,130,"LW",49.52305984,-124.88890075,NA,NA,"CWH dm 1 /112","4",0.200000002980232
"8142","MHmm1","MHmm1/111",NA,"Cw",2,"inputed",NA,"116580","THUJPLI",0,0.699999988079071,"C",4,410,80,33,"MD",51.875,-126.72499847,"MEC",NA,NA,"2",0.699999988079071
"8150","MHwh","MHwh/101b",NA,"Ss",2,"inputed",NA,"115580","PICESIT",8.69999980926514,2,"D",5,585,7,222,"CR",53.28499984,-132.08500671,"MCC",NA,"MH  wh   /101b","2",10.6999998092651
"8151","MHwh","MHwh/101b",NA,"Hw",1,"inputed",NA,"115580","TSUGHET",12,16,"D",5,585,7,222,"CR",53.28499984,-132.08500671,"MCC",NA,"MH  wh   /101b","1",28
"8152","MHwh","MHwh/101b",NA,"Hm",1,"inputed",NA,"115580","TSUGMER",23,23,"D",5,585,7,222,"CR",53.28499984,-132.08500671,"MCC",NA,"MH  wh   /101b","1",46
"8153","MHwh","MHwh/101b",NA,"Yc",1,"inputed",NA,"115580","CALLNOO",0,0.699999988079071,"D",5,585,7,222,"CR",53.28499984,-132.08500671,"MCC",NA,"MH  wh   /101b","1",0.699999988079071
"8159","MHwh","MHwh/101a",NA,"Hm",1,"inputed",NA,"114780","TSUGMER",23,6,"C",4,680,45,158,"MD",53,-132.10079956,"MCC",NA,"MH  wh   /101a","1",29
"8160","MHwh","MHwh/101a",NA,"Yc",2,"inputed",NA,"114780","CALLNOO",15.6999998092651,6,"C",4,680,45,158,"MD",53,-132.10079956,"MCC",NA,"MH  wh   /101a","2",21.6999998092651
"8161","MHwh","MHwh/101a",NA,"Ss",2,"inputed",NA,"114780","PICESIT",4,12,"C",4,680,45,158,"MD",53,-132.10079956,"MCC",NA,"MH  wh   /101a","2",16
"8162","MHwh","MHwh/101b",NA,"Hm",1,"inputed",NA,"114580","TSUGMER",6,8,"C",5,640,15,248,"MD",53.2172203,-132.35079956,"MCC",NA,"MH  wh   /101b","1",14
"8163","MHwh","MHwh/101b",NA,"Yc",1,"inputed",NA,"114580","CALLNOO",19,10,"C",5,640,15,248,"MD",53.2172203,-132.35079956,"MCC",NA,"MH  wh   /101b","1",29
"8164","MHwh","MHwh/101b",NA,"Hw",1,"inputed",NA,"114580","TSUGHET",0,4,"C",5,640,15,248,"MD",53.2172203,-132.35079956,"MCC",NA,"MH  wh   /101b","1",4
"8165","MHwh","MHwh/101b",NA,"Yc",1,"inputed",NA,"114080","CALLNOO",19,4,"C",5,555,15,87,"UP",53.258213,-132.213888,"MCC",NA,"MH  wh   /101b","1",23
"8166","MHwh","MHwh/101b",NA,"Hm",1,"inputed",NA,"114080","TSUGMER",30,0.699999988079071,"C",5,555,15,87,"UP",53.258213,-132.213888,"MCC",NA,"MH  wh   /101b","1",30.6999999880791
"8167","MHwh","MHwh/101b",NA,"Hw",1,"inputed",NA,"114080","TSUGHET",19,34,"C",5,555,15,87,"UP",53.258213,-132.213888,"MCC",NA,"MH  wh   /101b","1",53
"8168","CWHwh1","CWHwh1/116",NA,"Hm",2,"inputed",NA,"113980","TSUGMER",4,8,"D",6,490,10,28,"LW",53.25222015,-132.20199584,"MEC",NA,"CWH wh 1 /116","2",12
"8169","CWHws3","CWHws3/101",NA,"Ss",2,"inputed",NA,"113750","PICESIT",6,0,"C",4,180,55,110,"MD",53.001674,-127.13371,NA,NA,NA,"2",6
"8172","CWHwh1","CWHwh1/115",NA,"Tw",3,"inputed",NA,"112980","TAXUBRE",0,10,"B",6,30,8,101,"MD",53.65417098,-132.68060302,"MEC",NA,"CWH wh 1 /115","3",10
"8173","CWHvh3","CWHvh3/101a",NA,"Tw",3,"inputed",NA,"112550","TAXUBRE",0,8,"C",4,100,55,105,"MD",52.67499923,-131.73330688,"MEC",NA,"CWH vh 3 /101a","3",8
"8175","CWHvh3","CWHvh3/115",NA,"Tw",3,"inputed",NA,"112350","TAXUBRE",0,1,"B",5,10,25,360,"LW",52.50056076,-131.55419921,NA,NA,"CWH vh 3 /115","3",1
"8176","CWHvh3","CWHvh3/101a",NA,"Tw",3,"inputed",NA,"112150","TAXUBRE",0,2,"C",3,220,25,105,"UP",52.49388885,-131.55189514,"MEC","7","CWH vh 3 /101a","3",2
"8177","CWHmm1","CWHmm1/103",NA,"Yc",3,"inputed",NA,"1118","CALLNOO",8,0,"B",2,650,10,135,"CR",49.50333023,-124.94309997,NA,NA,"CWH mm 1 /103","3",8
"8178","CWHmm1","CWHmm1/103",NA,"Yc",3,"inputed",NA,"1118","CALLNOO",8,0,"B",2,650,10,135,"CR",49.50333023,-124.94309997,NA,NA,"CWH mm 1 /103","3",8
"8179","CWHmm1","CWHmm1/103",NA,"Yc",3,"inputed",NA,"1118","CALLNOO",8,0,"B",2,650,10,135,"CR",49.50333023,-124.94309997,NA,NA,"CWH mm 1 /103","3",8
"8181","CWHvh3","CWHvh3/101a",NA,"Tw",3,"inputed",NA,"111650","TAXUBRE",0,1,"C",4,180,40,45,"MD",52.26943969,-131.27780151,"MEC",NA,"CWH vh 3 /101a","3",1
"8183","CWHvh3","CWHvh3/101a",NA,"Tw",3,"inputed",NA,"111550","TAXUBRE",0,2,"C",4,270,35,20,"UP",52.26889038,-131.28050231,"MCC",NA,"CWH vh 3 /101a","3",2
"8184","CWHvh3","CWHvh3/115",NA,"Tw",3,"inputed",NA,"111250","TAXUBRE",0,5,"B",5,145,15,150,"UP",52.22499847,-131.13330078,NA,NA,"CWH vh 3 /115","3",5
"8187","CWHvh3","CWHvh3/117",NA,"Hm",2,"inputed",NA,"11-9863","TSUGMER",4,3,"C",7,361,20,290,"LW",54.46171951,-130.16169738,"OC","6",NA,"2",7
"8188","CWHxs","CWHxs/101.1",NA,"Ac",3,"inputed",NA,"11-9828","POPUTRI",4,0,"C",5,512,8,40,"LW",49.03403854,-121.08618927,"MC","6","CWH xs   /101.1","3",4
"8191","CWHvh2","CWHvh2/110",NA,"Hm",2,"inputed",NA,"11-9825","TSUGMER",5,7,"C",6,487,36,268,"MD",54.35131835,-130.03610229,"OC","7",NA,"2",12
"8192","CWHvh3","CWHvh3/110",NA,"Hm",2,"inputed",NA,"11-9825","TSUGMER",5,7,"C",6,487,36,268,"MD",54.35131835,-130.03610229,"OC","7",NA,"2",12
"8195","MHmm2","MHmm2/113",NA,"Bl",1,"inputed",NA,"11-9768","ABIELAS",65,8,"D",5,1160,20,237,"LW",52.65480041,-126.76740264,"OC","7b","MH  mm 2 /113","1",73
"8196","CWHvh3","CWHvh3/Wb53",NA,"Hw",3,"inputed",NA,"11-9763","TSUGHET",0,16,"B",6,125,22,324,"MD",51.66407012,-128.03829956,"OC","7b",NA,"3",16
"8197","CWHvh2","CWHvh2/Wb53",NA,"Hm",3,"inputed",NA,"11-9763","TSUGMER",2,6,"B",6,125,22,324,"MD",51.66407012,-128.03829956,"OC","7b",NA,"3",8
"8198","CWHvh3","CWHvh3/Wb53",NA,"Hm",3,"inputed",NA,"11-9763","TSUGMER",2,6,"B",6,125,22,324,"MD",51.66407012,-128.03829956,"OC","7b",NA,"3",8
"8199","CWHdm2","CWHdm2/104",NA,"Tw",3,"inputed",NA,"11-9737","TAXUBRE",0,5,"C",3,185,8,220,"MD",49.85324859,-124.4287033,"MC","6","CWH dm 2 /104","3",5
"8200","CWHds1","CWHds1/104",NA,"Mv",1,"inputed",NA,"11-9735","ACERCIR",0,50,"C",4,125,12,260,"MD",49.70743942,-121.41339874,"MCC","7","CWH ds 1 /104","1",50
"8201","CWHds1","CWHds1/104",NA,"Mv",1,"inputed",NA,"11-9735","ACERCIR",0,50,"C",4,125,12,260,"MD",49.70743942,-121.41339874,"MCC","7","CWH ds 1 /104","1",50
"8202","CWHds1","CWHds1/104",NA,"Mv",1,"inputed",NA,"11-9735","ACERCIR",0,50,"C",4,125,12,260,"MD",49.70743942,-121.41339874,"MCC","7","CWH ds 1 /104","1",50
"8203","CWHds1","CWHds1/104",NA,"Mv",1,"inputed",NA,"11-9735","ACERCIR",0,50,"C",4,125,12,260,"MD",49.70743942,-121.41339874,"MCC","7","CWH ds 1 /104","1",50
"8204","CWHds1","CWHds1/101",NA,"Mv",3,"inputed",NA,"11-9733","ACERCIR",0,12,"C",3,120,25,228,"MD",49.5478897,-121.79139709,"MC","6",NA,"3",12
"8205","CWHds1","CWHds1/101a",NA,"Mv",3,"inputed",NA,"11-9733","ACERCIR",0,12,"C",3,120,25,228,"MD",49.5478897,-121.79139709,"MC","6",NA,"3",12
"8218","ICHmk3","ICHmk3/03",NA,"Ep",3,"inputed",NA,"11-5014","BETUPAP",8,2,"C",3,1120,55,196,"MD",52.4956284731742,-121.742494978477,"YS","4",NA,"3",10
"8219","ICHmk3","ICHmk3/03",NA,"Ep",3,"inputed",NA,"11-5011","BETUPAP",5,0,"C",2,754,60,240,"MD",52.6255581268548,-121.618687597357,"YS","5",NA,"3",5
"8220","ICHmk5","ICHmk5/111",NA,"Cw",3,"inputed",NA,"11-4009","THUJPLI",0,2,"C",5,1285,10,10,"LW",51.0687890512672,-116.428292481397,"MC","6","ICH mk 5 /111","3",2
"8231","CWHvh2","CWHvh2/101",NA,"Tw",3,"inputed",NA,"107550","TAXUBRE",0,1,"C",4,90,35,90,"MD",51.514853,-127.597607,"CC","6","CWH vh 2 /101","3",1
"8232","CWHvh2","CWHvh2/101",NA,"Tw",3,"inputed",NA,"107550","TAXUBRE",0,1,"C",4,90,35,90,"MD",51.514853,-127.597607,"CC","6","CWH vh 2 /101","3",1
"8235","CWHvh2","CWHvh2/101",NA,"Tw",3,"inputed",NA,"107450","TAXUBRE",0,1,"C",4,70,35,350,"MD",51.30416107,-127.5639038,"MCC","6","CWH vh 2 /101","3",1
"8238","CWHvh2","CWHvh2/Wb53",NA,"Hm",3,"inputed",NA,"107250","TSUGMER",0,3,"A",6,55,10,125,"MD",54.34027862,-130.32359313,"MEC","6",NA,"3",3
"8239","CWHvh3","CWHvh3/Wb53",NA,"Hm",3,"inputed",NA,"107250","TSUGMER",0,3,"A",6,55,10,125,"MD",54.34027862,-130.32359313,"MEC","6",NA,"3",3
"8240","CWHvh3","CWHvh3/Wb53",NA,"Hw",3,"inputed",NA,"107250","TSUGHET",0,15,"A",6,55,10,125,"MD",54.34027862,-130.32359313,"MEC","6",NA,"3",15
"8242","CWHvh2","CWHvh2/113",NA,"Ba",3,"inputed",NA,"106450","ABIEAMA",0,4,"C",4,198,37,236,"MD",54.26250076,-130.00689697,NA,"7","CWH vh 2 /113","3",4
"8243","CWHvh2","CWHvh2/113",NA,"Ba",3,"inputed",NA,"106450","ABIEAMA",0,4,"C",4,198,37,236,"MD",54.26250076,-130.00689697,NA,"7","CWH vh 2 /113","3",4
"8244","CWHvh2","CWHvh2/113",NA,"Ba",3,"inputed",NA,"106450","ABIEAMA",0,4,"C",4,198,37,236,"MD",54.26250076,-130.00689697,NA,"7","CWH vh 2 /113","3",4
"8245","CWHvh2","CWHvh2/113",NA,"Ba",3,"inputed",NA,"106450","ABIEAMA",0,4,"C",4,198,37,236,"MD",54.26250076,-130.00689697,NA,"7","CWH vh 2 /113","3",4
