"","bgc","ss_nospace","sppsplit","suitability","spp","newsuit","mod","outrange"
"1834","CWHdm_OR","CWHdm_OR/113","Fdc",2,"Fd",2,NA,FALSE
"1835","CWHdm_OR","CWHdm_OR/113","Hw",2,"Hw",2,NA,FALSE
"1836","CWHdm_OR","CWHdm_OR/113","Mb",2,"Mb",2,NA,FALSE
"1837","CWHdm_OR","CWHdm_OR/113","Ss",3,"Ss",3,NA,FALSE
"1838","CWHdm_OR","CWHdm_OR/Ro","X",NA,"X",NA,NA,FALSE
"1839","CWHdm_WA","CWHdm_WA/101","Bg",3,"Bg",5,"DVM",FALSE
"1840","CWHdm_WA","CWHdm_WA/101","Cw",2,"Cw",2,NA,FALSE
"1841","CWHdm_WA","CWHdm_WA/101","Dr",2,"Dr",2,NA,FALSE
"1842","CWHdm_WA","CWHdm_WA/101","Fdc",1,"Fd",1,NA,FALSE
"1843","CWHdm_WA","CWHdm_WA/101","Hw",1,"Hw",1,NA,FALSE
"1844","CWHdm_WA","CWHdm_WA/101","Mb",2,"Mb",2,NA,FALSE
"1845","CWHdm_WA","CWHdm_WA/102","Bg",5,"Bg",5,NA,FALSE
"1846","CWHdm_WA","CWHdm_WA/102","Cw",5,"Cw",5,NA,FALSE
"1847","CWHdm_WA","CWHdm_WA/102","Dr",5,"Dr",5,NA,FALSE
"1848","CWHdm_WA","CWHdm_WA/102","Fdc",1,"Fd",2,"WHM",FALSE
"1849","CWHdm_WA","CWHdm_WA/102","Hw",3,"Hw",3,NA,FALSE
"1850","CWHdm_WA","CWHdm_WA/102","Plc",3,"Pl",3,NA,FALSE
"1851","CWHdm_WA","CWHdm_WA/102","Ra",3,"Ra",3,NA,FALSE
"1852","CWHdm_WA","CWHdm_WA/103","Cw",3,"Cw",3,NA,FALSE
"1853","CWHdm_WA","CWHdm_WA/103","Dr",3,"Dr",3,NA,FALSE
"1854","CWHdm_WA","CWHdm_WA/103","Fdc",1,"Fd",1,NA,FALSE
"1855","CWHdm_WA","CWHdm_WA/103","Hw",2,"Hw",2,NA,FALSE
"1856","CWHdm_WA","CWHdm_WA/110","Cw",1,"Cw",1,NA,FALSE
"1857","CWHdm_WA","CWHdm_WA/110","Dr",2,"Dr",2,NA,FALSE
"1858","CWHdm_WA","CWHdm_WA/110","Fdc",2,"Fd",2,NA,FALSE
"1859","CWHdm_WA","CWHdm_WA/110","Hw",1,"Hw",1,NA,FALSE
"1860","CWHdm_WA","CWHdm_WA/110","Mb",2,"Mb",2,NA,FALSE
"1861","CWHdm_WA","CWHdm_WA/111","Act",5,"Ac",5,NA,FALSE
"1862","CWHdm_WA","CWHdm_WA/111","Cw",1,"Cw",1,NA,FALSE
"1863","CWHdm_WA","CWHdm_WA/111","Dr",2,"Dr",2,NA,FALSE
"1864","CWHdm_WA","CWHdm_WA/111","Fdc",2,"Fd",2,NA,FALSE
"1865","CWHdm_WA","CWHdm_WA/111","Hw",1,"Hw",1,NA,FALSE
"1866","CWHdm_WA","CWHdm_WA/111","Mb",2,"Mb",2,NA,FALSE
"1867","CWHdm_WA","CWHdm_WA/111","Ss",5,"Ss",5,NA,FALSE
"1868","CWHdm_WA","CWHdm_WA/112","Act",2,"Ac",2,NA,FALSE
"1869","CWHdm_WA","CWHdm_WA/112","Bg",3,"Bg",3,NA,FALSE
"1870","CWHdm_WA","CWHdm_WA/112","Cw",1,"Cw",1,NA,FALSE
"1871","CWHdm_WA","CWHdm_WA/112","Dr",2,"Dr",2,NA,FALSE
"1872","CWHdm_WA","CWHdm_WA/112","Fdc",1,"Fd",1,NA,FALSE
"1873","CWHdm_WA","CWHdm_WA/112","Hw",3,"Hw",3,NA,FALSE
"1874","CWHdm_WA","CWHdm_WA/112","Mb",2,"Mb",2,NA,FALSE
"1875","CWHdm_WA","CWHdm_WA/113","Act",2,"Ac",2,NA,FALSE
"1876","CWHdm_WA","CWHdm_WA/113","Bg",2,"Bg",2,NA,FALSE
"1877","CWHdm_WA","CWHdm_WA/113","Cw",1,"Cw",1,NA,FALSE
"1878","CWHdm_WA","CWHdm_WA/113","Dr",2,"Dr",2,NA,FALSE
"1879","CWHdm_WA","CWHdm_WA/113","Fdc",2,"Fd",2,NA,FALSE
"1880","CWHdm_WA","CWHdm_WA/113","Hw",3,"Hw",3,NA,FALSE
"1881","CWHdm_WA","CWHdm_WA/113","Mb",2,"Mb",2,NA,FALSE
"1882","CWHdm_WA","CWHdm_WA/113","Ss",2,"Ss",2,NA,FALSE
"1883","CWHdm_WA","CWHdm_WA/Ro","X",NA,"X",NA,NA,FALSE
"1884","CWHdm_WC","CWHdm_WC/101","Cw",NA,"Cw",2,"DVM",FALSE
"1885","CWHdm_WC","CWHdm_WC/101","Dr",NA,"Dr",2,"DVM",FALSE
"1886","CWHdm_WC","CWHdm_WC/101","Fdc",NA,"Fd",1,"DVM",FALSE
"1887","CWHdm_WC","CWHdm_WC/101","Hw",NA,"Hw",1,"DVM",FALSE
"1888","CWHdm_WC","CWHdm_WC/101","Ss",NA,"Ss",2,"DVM",FALSE
"1889","CWHdm_WC","CWHdm_WC/102","Fdc",NA,"Fd",1,"DVM",FALSE
"1890","CWHdm_WC","CWHdm_WC/102","Hw",NA,"Hw",2,"DVM",FALSE
"1891","CWHdm_WC","CWHdm_WC/103","Cw",NA,"Cw",3,"DVM",FALSE
"1892","CWHdm_WC","CWHdm_WC/103","Dr",NA,"Dr",3,"DVM",FALSE
"1893","CWHdm_WC","CWHdm_WC/103","Fdc",NA,"Fd",1,"DVM",FALSE
"1894","CWHdm_WC","CWHdm_WC/103","Hw",NA,"Hw",1,"DVM",FALSE
"1895","CWHdm_WC","CWHdm_WC/110","Cw",NA,"Cw",2,"DVM",FALSE
"1896","CWHdm_WC","CWHdm_WC/110","Dr",NA,"Dr",2,"DVM",FALSE
"1897","CWHdm_WC","CWHdm_WC/110","Fdc",NA,"Fd",2,"DVM",FALSE
"1898","CWHdm_WC","CWHdm_WC/110","Hw",NA,"Hw",1,"DVM",FALSE
"1899","CWHdm_WC","CWHdm_WC/110","Mb",NA,"Mb",3,"DVM",FALSE
"1900","CWHdm_WC","CWHdm_WC/110","Ss",NA,"Ss",2,"DVM",FALSE
"1901","CWHdm_WC","CWHdm_WC/111","Cw",NA,"Cw",1,"DVM",FALSE
"1902","CWHdm_WC","CWHdm_WC/111","Dr",NA,"Dr",2,"DVM",FALSE
"1903","CWHdm_WC","CWHdm_WC/111","Fdc",NA,"Fd",3,"DVM",FALSE
"1904","CWHdm_WC","CWHdm_WC/111","Hw",NA,"Hw",1,"DVM",FALSE
"1905","CWHdm_WC","CWHdm_WC/111","Mb",NA,"Mb",2,"DVM",FALSE
"1906","CWHdm_WC","CWHdm_WC/111","Ss",NA,"Ss",2,"DVM",FALSE
"1907","CWHdm_WC","CWHdm_WC/112","Act",NA,"Ac",3,"DVM",FALSE
"1908","CWHdm_WC","CWHdm_WC/112","Cw",NA,"Cw",1,"DVM",FALSE
"1909","CWHdm_WC","CWHdm_WC/112","Dr",NA,"Dr",2,"DVM",FALSE
"1910","CWHdm_WC","CWHdm_WC/112","Fdc",NA,"Fd",1,"DVM",FALSE
"1911","CWHdm_WC","CWHdm_WC/112","Hw",NA,"Hw",2,"DVM",FALSE
"1912","CWHdm_WC","CWHdm_WC/112","Mb",NA,"Mb",2,"DVM",FALSE
"1913","CWHdm_WC","CWHdm_WC/112","Ss",NA,"Ss",2,"DVM",FALSE
"1914","CWHdm_WC","CWHdm_WC/113","Act",NA,"Ac",3,"DVM",FALSE
"1915","CWHdm_WC","CWHdm_WC/113","Cw",NA,"Cw",1,"DVM",FALSE
"1916","CWHdm_WC","CWHdm_WC/113","Dr",NA,"Dr",2,"DVM",FALSE
"1917","CWHdm_WC","CWHdm_WC/113","Fdc",NA,"Fd",2,"DVM",FALSE
"1918","CWHdm_WC","CWHdm_WC/113","Hw",NA,"Hw",1,"DVM",FALSE
"1919","CWHdm_WC","CWHdm_WC/113","Mb",NA,"Mb",2,"DVM",FALSE
"1920","CWHdm_WC","CWHdm_WC/113","Ss",NA,"Ss",2,"DVM",FALSE
"1921","CWHdm_WC","CWHdm_WC/Ro","X",NA,"X",NA,NA,FALSE
"1922","CWHdm1","CWHdm1/101","Fdc",1,"Fd",1,"DVM",FALSE
"1923","CWHdm1","CWHdm1/101","Cw",2,"Cw",2,"DVM",FALSE
"1924","CWHdm1","CWHdm1/101","Dr",2,"Dr",2,"DVM",FALSE
"1925","CWHdm1","CWHdm1/101","Hw",2,"Hw",2,"DVM",FALSE
"1926","CWHdm1","CWHdm1/101","Mb",2,"Mb",2,"DVM",FALSE
"1927","CWHdm1","CWHdm1/101","Ac",3,"Ac",3,"DVM",FALSE
"1928","CWHdm1","CWHdm1/101","Bg",3,"Bg",3,"DVM",FALSE
"1929","CWHdm1","CWHdm1/101","Gp",NA,"Gp",3,"DVM",FALSE
"1930","CWHdm1","CWHdm1/101","Kc",NA,"Kc",3,"DVM",FALSE
"1931","CWHdm1","CWHdm1/101","Plc",NA,"Pl",3,"DVM",FALSE
"1932","CWHdm1","CWHdm1/101","Pw",3,"Pw",3,"DVM",FALSE
"1933","CWHdm1","CWHdm1/101","Ep",3,"Ep",5,"DVM",FALSE
"1934","CWHdm1","CWHdm1/101","Ra",5,"Ra",5,"DVM",FALSE
"1935","CWHdm1","CWHdm1/101a","Fdc",1,"Fd",1,"DVM",FALSE
"1936","CWHdm1","CWHdm1/101a","Cw",2,"Cw",2,"DVM",FALSE
"1937","CWHdm1","CWHdm1/101a","Dr",2,"Dr",2,"DVM",FALSE
"1938","CWHdm1","CWHdm1/101a","Hw",2,"Hw",2,"DVM",FALSE
"1939","CWHdm1","CWHdm1/101a","Mb",2,"Mb",2,"DVM",FALSE
"1940","CWHdm1","CWHdm1/101a","Ac",3,"Ac",3,"DVM",FALSE
"1941","CWHdm1","CWHdm1/101a","Bg",3,"Bg",3,"DVM",FALSE
"1942","CWHdm1","CWHdm1/101a","Gp",NA,"Gp",3,"DVM",FALSE
"1943","CWHdm1","CWHdm1/101a","Kc",NA,"Kc",3,"DVM",FALSE
"1944","CWHdm1","CWHdm1/101a","Plc",NA,"Pl",3,"DVM",FALSE
"1945","CWHdm1","CWHdm1/101a","Pw",3,"Pw",3,"DVM",FALSE
"1946","CWHdm1","CWHdm1/101a","Ep",3,"Ep",5,"DVM",FALSE
"1947","CWHdm1","CWHdm1/101a","Ra",5,"Ra",5,"DVM",FALSE
"1948","CWHdm1","CWHdm1/101b","Fdc",1,"Fd",1,"DVM",FALSE
"1949","CWHdm1","CWHdm1/101b","Cw",2,"Cw",2,"DVM",FALSE
"1950","CWHdm1","CWHdm1/101b","Dr",2,"Dr",2,"DVM",FALSE
"1951","CWHdm1","CWHdm1/101b","Hw",2,"Hw",2,"DVM",FALSE
"1952","CWHdm1","CWHdm1/101b","Mb",2,"Mb",2,"DVM",FALSE
"1953","CWHdm1","CWHdm1/101b","Plc",NA,"Pl",2,"DVM",FALSE
"1954","CWHdm1","CWHdm1/101b","Ac",3,"Ac",3,"DVM",FALSE
"1955","CWHdm1","CWHdm1/101b","Bg",3,"Bg",3,"DVM",FALSE
"1956","CWHdm1","CWHdm1/101b","Gp",NA,"Gp",3,"DVM",FALSE
"1957","CWHdm1","CWHdm1/101b","Kc",NA,"Kc",3,"DVM",FALSE
"1958","CWHdm1","CWHdm1/101b","Pw",3,"Pw",3,"DVM",FALSE
"1959","CWHdm1","CWHdm1/101b","Ep",3,"Ep",5,"DVM",FALSE
"1960","CWHdm1","CWHdm1/101b","Ra",5,"Ra",5,"DVM",FALSE
"1961","CWHdm1","CWHdm1/102","Fdc",3,"Fd",2,"DVM",FALSE
"1962","CWHdm1","CWHdm1/102","Ra",2,"Ra",2,"DVM",FALSE
"1963","CWHdm1","CWHdm1/102","Plc",3,"Pl",3,"DVM",FALSE
"1964","CWHdm1","CWHdm1/102","Qg",3,"Qg",3,"DVM",FALSE
"1965","CWHdm1","CWHdm1/103","Fdc",1,"Fd",1,"DVM",FALSE
"1966","CWHdm1","CWHdm1/103","Mb",2,"Mb",2,"DVM",FALSE
"1967","CWHdm1","CWHdm1/103","Plc",2,"Pl",2,"DVM",FALSE
"1968","CWHdm1","CWHdm1/103","Bg",NA,"Bg",3,"DVM",FALSE
"1969","CWHdm1","CWHdm1/103","Cw",3,"Cw",3,"DVM",FALSE
"1970","CWHdm1","CWHdm1/103","Dr",3,"Dr",3,"DVM",FALSE
"1971","CWHdm1","CWHdm1/103","Gp",NA,"Gp",3,"DVM",FALSE
"1972","CWHdm1","CWHdm1/103","Hw",3,"Hw",3,"DVM",FALSE
"1973","CWHdm1","CWHdm1/103","Kc",NA,"Kc",3,"DVM",FALSE
"1974","CWHdm1","CWHdm1/103","Lw",3,"Lw",3,NA,FALSE
"1975","CWHdm1","CWHdm1/103","Pw",3,"Pw",3,"DVM",FALSE
"1976","CWHdm1","CWHdm1/103","Ra",3,"Ra",3,"DVM",FALSE
"1977","CWHdm1","CWHdm1/103","Tw",NA,"Tw",3,"DVM",FALSE
"1978","CWHdm1","CWHdm1/103","Ac",4,"Ac",4,"DVM",FALSE
"1979","CWHdm1","CWHdm1/103","Ep",3,"Ep",5,"DVM",FALSE
"1980","CWHdm1","CWHdm1/104","Fdc",1,"Fd",1,"DVM",FALSE
"1981","CWHdm1","CWHdm1/104","Cw",3,"Cw",2,"DVM",FALSE
"1982","CWHdm1","CWHdm1/104","Mb",2,"Mb",2,"DVM",FALSE
"1983","CWHdm1","CWHdm1/104","Bg",NA,"Bg",3,"DVM",FALSE
"1984","CWHdm1","CWHdm1/104","Dr",3,"Dr",3,"DVM",FALSE
"1985","CWHdm1","CWHdm1/104","Hw",3,"Hw",3,"DVM",FALSE
"1986","CWHdm1","CWHdm1/104","Kc",NA,"Kc",3,"DVM",FALSE
"1987","CWHdm1","CWHdm1/104","Lw",3,"Lw",3,NA,FALSE
"1988","CWHdm1","CWHdm1/104","Pw",3,"Pw",3,NA,FALSE
"1989","CWHdm1","CWHdm1/104","Ra",NA,"Ra",3,"DVM",FALSE
"1990","CWHdm1","CWHdm1/104","Ac",4,"Ac",4,"DVM",FALSE
"1991","CWHdm1","CWHdm1/104","Ep",3,"Ep",5,"DVM",FALSE
"1992","CWHdm1","CWHdm1/110","Fdc",1,"Fd",1,"DVM",FALSE
"1993","CWHdm1","CWHdm1/110","Ac",2,"Ac",2,"DVM",FALSE
"1994","CWHdm1","CWHdm1/110","Bg",2,"Bg",2,"DVM",FALSE
"1995","CWHdm1","CWHdm1/110","Cw",2,"Cw",2,"DVM",FALSE
"1996","CWHdm1","CWHdm1/110","Dr",2,"Dr",2,"DVM",FALSE
"1997","CWHdm1","CWHdm1/110","Hw",2,"Hw",2,"DVM",FALSE
"1998","CWHdm1","CWHdm1/110","Mb",2,"Mb",2,"DVM",FALSE
"1999","CWHdm1","CWHdm1/110","Pw",2,"Pw",2,"DVM",FALSE
"2000","CWHdm1","CWHdm1/110","Vb",NA,"Vb",3,"DVM",FALSE
"2001","CWHdm1","CWHdm1/110","Ep",3,"Ep",5,"DVM",FALSE
"2002","CWHdm1","CWHdm1/111","Cw",1,"Cw",1,"DVM",FALSE
"2003","CWHdm1","CWHdm1/111","Fdc",1,"Fd",1,"DVM",FALSE
"2004","CWHdm1","CWHdm1/111","Hw",1,"Hw",1,"DVM",FALSE
"2005","CWHdm1","CWHdm1/111","Dr",2,"Dr",2,"DVM",FALSE
"2006","CWHdm1","CWHdm1/111","Mb",2,"Mb",2,"DVM",FALSE
"2007","CWHdm1","CWHdm1/111","Ac",3,"Ac",3,"DVM",FALSE
"2008","CWHdm1","CWHdm1/111","Bg",3,"Bg",3,"DVM",FALSE
"2009","CWHdm1","CWHdm1/111","Kc",NA,"Kc",3,"DVM",FALSE
"2010","CWHdm1","CWHdm1/111","Ep",3,"Ep",5,"DVM",FALSE
"2011","CWHdm1","CWHdm1/112","Ac",1,"Ac",1,"DVM",FALSE
"2012","CWHdm1","CWHdm1/112","Bg",1,"Bg",1,"DVM",FALSE
"2013","CWHdm1","CWHdm1/112","Cw",1,"Cw",1,"DVM",FALSE
"2014","CWHdm1","CWHdm1/112","Fdc",1,"Fd",1,"DVM",FALSE
"2015","CWHdm1","CWHdm1/112","Hw",2,"Hw",1,"DVM",FALSE
"2016","CWHdm1","CWHdm1/112","Mb",2,"Mb",1,"DVM",FALSE
"2017","CWHdm1","CWHdm1/112","Dr",2,"Dr",2,"DVM",FALSE
"2018","CWHdm1","CWHdm1/112","Pw",2,"Pw",2,"DVM",FALSE
"2019","CWHdm1","CWHdm1/112","Gp",NA,"Gp",3,"DVM",FALSE
"2020","CWHdm1","CWHdm1/112","Kc",NA,"Kc",3,"DVM",FALSE
"2021","CWHdm1","CWHdm1/112","Ss",NA,"Ss",3,"DVM",FALSE
"2022","CWHdm1","CWHdm1/112","Up",NA,"Up",3,"DVM",FALSE
"2023","CWHdm1","CWHdm1/112","Ep",3,"Ep",5,"DVM",FALSE
"2024","CWHdm1","CWHdm1/112a","Ac",1,"Ac",1,"DVM",FALSE
"2025","CWHdm1","CWHdm1/112a","Bg",1,"Bg",1,"DVM",FALSE
"2026","CWHdm1","CWHdm1/112a","Cw",1,"Cw",1,"DVM",FALSE
"2027","CWHdm1","CWHdm1/112a","Fdc",1,"Fd",1,"DVM",FALSE
"2028","CWHdm1","CWHdm1/112a","Hw",2,"Hw",1,"DVM",FALSE
"2029","CWHdm1","CWHdm1/112a","Mb",2,"Mb",1,"DVM",FALSE
"2030","CWHdm1","CWHdm1/112a","Dr",2,"Dr",2,"DVM",FALSE
"2031","CWHdm1","CWHdm1/112a","Pw",2,"Pw",2,"DVM",FALSE
"2032","CWHdm1","CWHdm1/112a","Gp",NA,"Gp",3,"DVM",FALSE
"2033","CWHdm1","CWHdm1/112a","Kc",NA,"Kc",3,"DVM",FALSE
"2034","CWHdm1","CWHdm1/112a","Ss",NA,"Ss",3,"DVM",FALSE
"2035","CWHdm1","CWHdm1/112a","Up",NA,"Up",3,"DVM",FALSE
"2036","CWHdm1","CWHdm1/112a","Ep",3,"Ep",5,"DVM",FALSE
"2037","CWHdm1","CWHdm1/112b","Ac",2,"Ac",1,"DVM",FALSE
"2038","CWHdm1","CWHdm1/112b","Cw",1,"Cw",1,"DVM",FALSE
"2039","CWHdm1","CWHdm1/112b","Dr",1,"Dr",1,"DVM",FALSE
"2040","CWHdm1","CWHdm1/112b","Hw",NA,"Hw",1,"DVM",FALSE
"2041","CWHdm1","CWHdm1/112b","Mb",2,"Mb",1,"DVM",FALSE
"2042","CWHdm1","CWHdm1/112b","Bg",2,"Bg",2,"DVM",FALSE
"2043","CWHdm1","CWHdm1/112b","Fdc",2,"Fd",2,"DVM",FALSE
"2044","CWHdm1","CWHdm1/112b","Gp",NA,"Gp",3,"DVM",FALSE
"2045","CWHdm1","CWHdm1/112b","Kc",NA,"Kc",3,"DVM",FALSE
"2046","CWHdm1","CWHdm1/112b","Up",NA,"Up",3,"DVM",FALSE
"2047","CWHdm1","CWHdm1/112b","Ep",3,"Ep",5,"DVM",FALSE
"2048","CWHdm1","CWHdm1/113","Ac",1,"Ac",1,"DVM",FALSE
"2049","CWHdm1","CWHdm1/113","Cw",1,"Cw",1,"DVM",FALSE
"2050","CWHdm1","CWHdm1/113","Dr",1,"Dr",1,"DVM",FALSE
"2051","CWHdm1","CWHdm1/113","Bg",1,"Bg",2,"DVM",FALSE
"2052","CWHdm1","CWHdm1/113","Hw",3,"Hw",2,"DVM",FALSE
"2053","CWHdm1","CWHdm1/113","Mb",2,"Mb",2,"DVM",FALSE
"2054","CWHdm1","CWHdm1/113","Ss",2,"Ss",2,"DVM",FALSE
"2055","CWHdm1","CWHdm1/113","Gp",NA,"Gp",3,"DVM",FALSE
"2056","CWHdm1","CWHdm1/113","Kc",NA,"Kc",3,"DVM",FALSE
"2057","CWHdm1","CWHdm1/113","Ep",3,"Ep",5,"DVM",FALSE
"2058","CWHdm1","CWHdm1/Fl51","Dr",1,"Dr",1,NA,FALSE
"2059","CWHdm1","CWHdm1/Fl51","Mb",3,"Mb",3,NA,FALSE
"2060","CWHdm1","CWHdm1/Fm51","Ac",1,"Ac",1,"DVM",FALSE
"2061","CWHdm1","CWHdm1/Fm51","Dr",1,"Dr",1,"DVM",FALSE
"2062","CWHdm1","CWHdm1/Fm51","Bg",2,"Bg",2,"DVM",FALSE
"2063","CWHdm1","CWHdm1/Fm51","Cw",2,"Cw",2,"DVM",FALSE
"2064","CWHdm1","CWHdm1/Fm51","Mb",2,"Mb",2,"DVM",FALSE
"2065","CWHdm1","CWHdm1/Fm51","Wp",NA,"Wp",2,"DVM",FALSE
"2066","CWHdm1","CWHdm1/Fm51","Wt",NA,"Wt",2,"DVM",FALSE
"2067","CWHdm1","CWHdm1/Fm51","Hw",3,"Hw",3,"DVM",FALSE
"2068","CWHdm1","CWHdm1/Fm51","Kc",NA,"Kc",3,"DVM",FALSE
"2069","CWHdm1","CWHdm1/Fm51","Ss",NA,"Ss",3,"DVM",FALSE
"2070","CWHdm1","CWHdm1/Fm51","Ep",3,"Ep",5,"DVM",FALSE
"2071","CWHdm1","CWHdm1/Fm52","Dr",1,"Dr",1,"DVM",FALSE
"2072","CWHdm1","CWHdm1/Fm52","Mb",2,"Mb",1,"DVM",FALSE
"2073","CWHdm1","CWHdm1/Fm52","Ac",1,"Ac",2,"DVM",FALSE
"2074","CWHdm1","CWHdm1/Fm52","Bg",2,"Bg",2,"DVM",FALSE
"2075","CWHdm1","CWHdm1/Fm52","Cw",2,"Cw",2,"DVM",FALSE
"2076","CWHdm1","CWHdm1/Fm52","Hw",3,"Hw",2,"DVM",FALSE
"2077","CWHdm1","CWHdm1/Fm52","Gp",NA,"Gp",3,"DVM",FALSE
"2078","CWHdm1","CWHdm1/Fm52","Kc",NA,"Kc",3,"DVM",FALSE
"2079","CWHdm1","CWHdm1/Fm52","Ss",NA,"Ss",3,"DVM",FALSE
"2080","CWHdm1","CWHdm1/Fm52","Ep",3,"Ep",5,"DVM",FALSE
"2081","CWHdm1","CWHdm1/Ro","X",NA,"X",NA,"VC",FALSE
"2082","CWHdm1","CWHdm1/Wb55","Plc",1,"Pl",1,"DVM",FALSE
"2083","CWHdm1","CWHdm1/Wb55","Hw",NA,"Hw",2,"DVM",FALSE
"2084","CWHdm1","CWHdm1/Wb55","Cw",3,"Cw",3,"DVM",FALSE
"2085","CWHdm1","CWHdm1/Wb55","Pw",NA,"Pw",3,"DVM",FALSE
"2086","CWHdm1","CWHdm1/Ws57","Cw",1,"Cw",1,"DVM",FALSE
"2087","CWHdm1","CWHdm1/Ws57","Dr",3,"Dr",2,"DVM",FALSE
"2088","CWHdm1","CWHdm1/Ws57","Hw",3,"Hw",2,"DVM",FALSE
"2089","CWHdm1","CWHdm1/Ws57","Mb",2,"Mb",2,"DVM",FALSE
"2090","CWHdm1","CWHdm1/Ws57","Ac",3,"Ac",3,"DVM",FALSE
"2091","CWHdm1","CWHdm1/Ws57","Kc",NA,"Kc",3,"DVM",FALSE
"2092","CWHdm1","CWHdm1/Ws57","Pw",3,"Pw",3,"DVM",FALSE
"2093","CWHdm1","CWHdm1/Ws57","Ss",3,"Ss",3,"DVM",FALSE
"2094","CWHdm1","CWHdm1/Ws57","Up",NA,"Up",3,"DVM",FALSE
"2095","CWHdm1","CWHdm1/Ws57","Ep",3,"Ep",5,"DVM",FALSE
"2096","CWHdm1","CWHdm1/Ws60","Ac",1,"Ac",1,"DVM",FALSE
"2097","CWHdm1","CWHdm1/Ws60","Cw",1,"Cw",1,"DVM",FALSE
"2098","CWHdm1","CWHdm1/Ws60","Dr",1,"Dr",1,"DVM",FALSE
"2099","CWHdm1","CWHdm1/Ws60","Ss",NA,"Ss",2,"DVM",FALSE
"2100","CWHdm1","CWHdm1/Ws60","Up",NA,"Up",2,"DVM",FALSE
"2101","CWHdm1","CWHdm1/Ws60","At",NA,"At",3,"DVM",FALSE
"2102","CWHdm1","CWHdm1/Ws60","Ep",3,"Ep",5,"DVM",FALSE
"2103","CWHdm1","CWHdm1/Ws60","Mb",5,"Mb",5,"DVM",FALSE
"2104","CWHdm1","CWHdm1/Ws61","Dr",1,"Dr",1,"DVM",FALSE
"2105","CWHdm1","CWHdm1/Ws61","Ac",1,"Ac",2,"DVM",FALSE
"2106","CWHdm1","CWHdm1/Ws61","Cw",1,"Cw",2,"DVM",FALSE
"2107","CWHdm1","CWHdm1/Ws61","Up",NA,"Up",2,"DVM",FALSE
"2108","CWHdm1","CWHdm1/Ws61","Ss",NA,"Ss",3,"DVM",FALSE
"2109","CWHdm1","CWHdm1/Ws61","Ep",3,"Ep",5,"DVM",FALSE
"2110","CWHdm1","CWHdm1/Ws61","Mb",5,"Mb",5,"DVM",FALSE
"2111","CWHdm1","CWHdm1/Ws62","Ac",1,"Ac",1,"DVM",FALSE
"2112","CWHdm1","CWHdm1/Ws62","At",NA,"At",1,"DVM",FALSE
"2113","CWHdm1","CWHdm1/Ws62","Cw",1,"Cw",1,"DVM",FALSE
"2114","CWHdm1","CWHdm1/Ws62","Dr",1,"Dr",2,"DVM",FALSE
"2115","CWHdm1","CWHdm1/Ws62","Up",NA,"Up",2,"DVM",FALSE
"2116","CWHdm1","CWHdm1/Ws62","Ss",NA,"Ss",3,"DVM",FALSE
"2117","CWHdm1","CWHdm1/Ws62","Wt",NA,"Wt",3,"DVM",FALSE
"2118","CWHdm1","CWHdm1/Ws62","Ep",3,"Ep",5,"DVM",FALSE
"2119","CWHdm1","CWHdm1/Ws62","Mb",5,"Mb",5,"DVM",FALSE
"2120","CWHdm1","CWHdm1/Wsxx","Cw",1,"Cw",1,"DVM",FALSE
"2121","CWHdm1","CWHdm1/Wsxx","Dr",1,"Dr",1,"DVM",FALSE
"2122","CWHdm1","CWHdm1/Wsxx","Ac",1,"Ac",2,"DVM",FALSE
"2123","CWHdm1","CWHdm1/Wsxx","Mb",2,"Mb",2,"DVM",FALSE
"2124","CWHdm1","CWHdm1/Wsxx","At",NA,"At",3,"DVM",FALSE
"2125","CWHdm1","CWHdm1/Wsxx","Bg",3,"Bg",3,"DVM",FALSE
"2126","CWHdm1","CWHdm1/Wsxx","Fdc",NA,"Fd",3,"DVM",FALSE
"2127","CWHdm1","CWHdm1/Wsxx","Hw",NA,"Hw",3,"DVM",FALSE
"2128","CWHdm1","CWHdm1/Wsxx","Kc",NA,"Kc",3,"DVM",FALSE
"2129","CWHdm1","CWHdm1/Wsxx","Pw",NA,"Pw",3,"DVM",FALSE
"2130","CWHdm1","CWHdm1/Wsxx","Ss",NA,"Ss",3,"DVM",FALSE
"2131","CWHdm1","CWHdm1/Wsxx","Up",NA,"Up",3,"DVM",FALSE
"2132","CWHdm1","CWHdm1/Wsxx","Wt",NA,"Wt",3,"DVM",FALSE
"2133","CWHdm1","CWHdm1/Wsxx","Ep",3,"Ep",5,"DVM",FALSE
"2134","CWHdm2","CWHdm2/101","Fdc",1,"Fd",1,"DVM",FALSE
"2135","CWHdm2","CWHdm2/101","Hw",1,"Hw",1,"DVM",FALSE
"2136","CWHdm2","CWHdm2/101","Cw",2,"Cw",2,"DVM",FALSE
"2137","CWHdm2","CWHdm2/101","Dr",2,"Dr",2,"DVM",FALSE
"2138","CWHdm2","CWHdm2/101","Mb",2,"Mb",2,"DVM",FALSE
"2139","CWHdm2","CWHdm2/101","Ac",3,"Ac",3,"DVM",FALSE
"2140","CWHdm2","CWHdm2/101","Bg",NA,"Bg",3,"DVM",FALSE
"2141","CWHdm2","CWHdm2/101","Ep",3,"Ep",3,"DVM",FALSE
"2142","CWHdm2","CWHdm2/101","Gp",NA,"Gp",3,"DVM",FALSE
"2143","CWHdm2","CWHdm2/101","Kc",NA,"Kc",3,"DVM",FALSE
