"id1","id2","Latitude","Longitude","Elevation"
"08-1021","MHmm2",52.21,-126.330002,1020
"08232","ESSFdm",49.25,-116.57,1750
"08-5551","CWHms1",49.97,-121.660004,696
"08-1044","MHmm1",49.59,-123.660004,1060
"08-1047","CDFmm",48.43,-123.459999,60
"08-1048","CDFmm",48.43,-123.459999,50
"08-1056","CWHdm",49.7,-123.099998,125
"08-1057","CWHdm",49.78,-123.129997,140
"08-1060","CWHxs",49.01,-121.050003,520
"08-1063","CWHxs",49.11,-121.139999,580
"08-1066","CWHxs",49.04,-121.059998,560
"08-1067","CWHxs",49.1,-121.120003,585
"08-1089","CDFmm",48.31,-123.57,90
"08-1315","ICHdm",49.38,-116.599998,1492
"08-1326","ICHwk1",49.77,-116.68,1476
"08-1359","ICHdw1",49.44,-117.389999,1102
"08-1375","ICHmw2",49.82,-116.459999,1354
"08-1408","ICHdm",49.61,-115.330002,1310
"08-1469","ESSFwm2",49.72,-116.720001,1824
"08-1474","ESSFwc4",50.18,-117.57,1828
"08-1477","ESSFwc1",50.49,-117.57,1645
"08156","ESSFwc4",50.56,-116.699997,1675
"08211","ESSFwc5",49.75,-116.629997,1625
"08222","ESSFdm",49.45,-116.599998,1750
"08-2301","ESSFwm1",49.61,-115.110001,1664
"08-2303","ESSFwm1",49.63,-115.389999,1556
"08-2308","ICHdm",49.37,-115.07,1435
"08-2309","ICHdm",49.38,-115.080002,1313
"08231","ICHdm",49.21,-116.540001,1400
"08-2310","ICHmk4",49.62,-115.059998,1505
"08235","ESSFdm",49.1,-116.389999,1700
"08-2364","ESSFdc1",49.48,-117.879997,1836
"08-2386","ICHwk1",50.36,-118.230003,1146
"08-2387","ESSFwc1",50.37,-118.239998,1500
"08244","ESSFdm",49.16,-116.699997,1725
"08248","ICHmw4",49.15,-116.669998,1425
"08274","ICHdm",49.35,-116.470001,1350
"08-4501","ESSFwc3",52.6,-121.230003,1605
"08-4502","ICHmk3",52.47,-121.68,1015
"08-4504","ICHmk3",52.51,-121.720001,1136
"08-4509","ESSFwc3",52.14,-120.870003,1540
"08-4510","ESSFwc3",52.13,-120.860001,1608
"08-4512","IDFxw",51.2,-121.300003,900
"08-4515","IDFdk3",51.27,-121.82,1284
"08-4516","IDFdk3",51.24,-121.790001,1354
"08-4517","IDFdk3",51.29,-121.790001,1150
"08-4519","SBPSmc",52.87,-123.93,1105
"08-4528","IDFdk3",51.21,-121.650002,1185
"08-4529","IDFxm",51.99,-122.489998,1002
"08-4530","IDFxm",51.8,-122.660004,961
"08-4635","ICHmk3",51.99,-120.470001,1091
"08-4636","ICHmk3",51.78,-120.589996,1188
"08-4652","ICHmk3",52.46,-121.68,1030
"08-4653","ICHmk3",52.42,-121.220001,950
"08-4655","ICHmk3",52.17,-120.839996,893
"08-4657","ICHwk4",52.73,-121.400002,1055
"08-4663","ICHwk2",52.47,-121.220001,915
"08-4664","ICHwk2",52.47,-121.230003,916
"08-4665","ICHwk2",52.53,-121.419998,1029
"08-4670","ICHwk2",52.59,-121.519997,937
"08-4674","ICHwk2",52.56,-121.349998,1217
"08-4678","ICHwk2",52.39,-120.690002,1153
"08-4682","ICHwk2",52.37,-120.760002,1059
"08-5001","ESSFwm2",50.31,-116.760002,1880
"08-5039","ESSFwc1",50.29,-117.18,1647
"08-5074","ICHxw",49.13,-118.239998,575
"08-5077","ICHmw2",50.13,-118.150002,1108
"08-5078","ESSFwc1",50.13,-118.220001,1541
"08-5085","ESSFdw",49.82,-118.209999,1479
"08-5108","ESSFwc6",49.12,-117.019997,1860
"08-5113","ESSFwc6",49.13,-117.029999,1854
"08-5119","ESSFwc6",49.29,-116.980003,1896
"08-5121","ESSFwc5",49.29,-116.970001,1636
"08-5139","ESSFwm2",50.27,-116.580002,1480
"08-5144","ESSFwcw",50.55,-116.68,2032
"08-5145","ESSFwc4",50.56,-116.690002,1920
"08-5146","ESSFwc4",50.56,-116.699997,1747
"08-5157","ESSFwc6",49.35,-117.050003,1773
"08-5531","CWHms1",50.14,-123.129997,940
"08-5532","CWHms1",50.1,-123.110001,680
"08-5534","CWHds1",50.22,-122.940002,610
"08-5537","CWHds1",49.94,-123.290001,470
"08-5542","CWHms1",50.05,-123.099998,500
"08-5555","IDFww",50.52,-122.419998,850
"08-5557","CWHdm",49.53,-121.760002,76
"08-5559","CWHms1",49.11,-121.82,980
"08-5562","CWHdm",49.18,-122.150002,80
"08-7012","SBSmh",53.37,-122.790001,624
"08-7258","SBSmh",52.48,-122.82,684
"08-7383","ICHmk3",52.54,-121.550003,979
"08-7387","ESSFwc3",52.6,-121.32,1535
"08-7388","ESSFwc3",52.6,-121.32,1562
"08-7409","SBSmh",52.65,-122.449997,594
"08-7415","SBSmh",52.69,-122.440002,545
"08-7424","SBSmh",53.14,-122.669998,653
"08-7427","SBSmh",52.7,-122.089996,649
"08-7497","SBSmh",52.8,-122.169998,605
"08-7500","SBSmh",52.98,-122.339996,550
"08-7812","ESSFwc4",50.16,-117.040001,1851
"08-7828","ESSFwm",49.88,-116.589996,1572
"08-8210","ESSFwc1",50.87,-116.910004,1590
"09104","CWHwh2",52.3,-131.169998,448
"09156","BWBSmk",59.8,-129.190002,1000
"09157","BWBSmk",59.8,-129.190002,975
"102250","CWHvh2",54.22,-130.190002,175
"102350","CWHvh2",54.21,-130.070007,85
"08-7885","ESSFwc4",50.6,-117.699997,1686
"08-7899","ESSFdc1",50.04,-118.300003,1758
"08-7900","ESSFwc4",50.04,-118.279999,1700
"08-7901","ICHdm",49.14,-116.339996,1283
"08-7902","ICHmw1",51.54,-117.160004,1052
"08-7943","ESSFwc4",50.85,-117.68,1612
"08802","CWHws2",54.46,-127.870003,552
"08-8022","ICHmk4",49.39,-115.099998,1315
"08-8023","ICHdm",49.39,-115.110001,1305
"08-8028","ESSFwc4",50.51,-116.830002,1644
"08-8030","ICHwk1",50.82,-117.360001,1314
"08-8033","ESSFwc1",50.8,-117.300003,1461
"08805","CWHws2",54.57,-128.130005,650
"08-8057","ESSFwc1",49.83,-116.93,1558
"08-8060","ESSFwc4",49.82,-116.940002,1707
"08-8063","ESSFwcw",50.53,-117.260002,1984
"08-8067","ICHwk1",50.53,-117.269997,1595
"08-8082","ESSFwc4",50.71,-117.519997,1643
"08-8083","ESSFwc4",50.71,-117.519997,1555
"08-8084","ESSFwc4",50.71,-117.519997,1530
"08-8090","ESSFwc4",50.55,-117.730003,1810
"08-8093","ESSFwc4",50.5,-117.459999,1836
"08-8202","ESSFwm3",51.39,-117.300003,1770
"08-8204","ESSFwm3",51.43,-117.370003,1800
"08-8206","ESSFwm3",51.71,-116.690002,1462
"08-8309","ESSFvc",51.21,-118.129997,1450
"08-8312","ESSFvcw",51.08,-118.269997,1720
"08-8324","ESSFwm3",51.38,-117.330002,1800
"08-8339","ESSFvc",52.03,-118.68,1505
"08898","SBSvk",54.25,-121.860001,646
"09103","SBSmc2",54.76,-126.809998,1003
"09176","SBSdk",54.4,-126.879997,706
"100280","SBSdk",54,-125.370003,770
"100350","CWHwh1",53.58,-132.350006,200
"100351","CWHws1",54.44,-128.449997,274
"100550","CWHwh1",53.54,-132.419998,300
"100580","SBSdk",53.98,-125.050003,930
"100650","CWHwh2",53.73,-132.529999,450
"100751","CWHws1",54.64,-128.440002,400
"100780","SBPSmc",53.12,-125.449997,1020
"100850","CWHwh1",53.75,-132.660004,250
"100880","SBPSmc",53.12,-125.449997,1130
"100950","CWHwh1",53.73,-132.699997,130
"100980","SBPSmc",53.11,-125.419998,1000
"101051","CWHws1",54.37,-128.270004,550
"101080","SBPSmc",53.12,-125.400002,1000
"101180","CWHvm1",53.85,-128.75,15
"101350","CWHwh1",53.63,-132.539993,50
"101380","CWHvh2",53.59,-128.839996,110
"101580","CWHvm1",53.45,-128.589996,40
"101780","CWHvm1a",53.42,-128.070007,10
"101950","CWHwh2",53.19,-132.039993,470
"102080","CWHvh2",53.34,-129.399994,20
"102150","CWHvh2",54.23,-130.100006,128
"102151","CWHws1",54.37,-128.949997,NA
"102550","CWHvh2",54.23,-130.089996,107
"102750","CWHvh2",54.21,-130.070007,100
"102780","SBSmc2",53.86,-126.82,990
"1028-1","ICHmw2",49.28,-117.860001,1361
"102850","CWHvh2",54.23,-130.100006,150
"102980","SBSmc2",53.79,-126.870003,1030
"1030-3","ESSFwc1",49.26,-117.860001,1530
"103080","SBSmc2",54.8,-126.620003,890
"103151","CWHws1",54.84,-128.800003,500
"103180","SBSmc2",54.82,-126.620003,960
"103280","SBSmc2",54.81,-126.620003,870
"103580","SBSmc2",53.89,-126.959999,1030
"103980","SBSmc2",53.91,-126.919998,940
"104080","SBSmc2",54.83,-126.019997,900
"104180","SBSmc2",54.89,-125.889999,1200
"104280","SBSmc2",54.87,-125.790001,930
"104551","CWHws1",54.5,-128.490005,180
"104951","CWHws1",54.55,-128.889999,1300
"104980","CWHws2",53.4,-128.800003,600
"105079","SBPSmc",53.09,-125.139999,1180
"106080","ICHmc1",56.19,-128.800003,410
"106180","CWHwm",56.05,-130.020004,335
"106250","CWHvh2",54.2,-130.149994,120
"106280","CWHwm",56.12,-129.800003,260
"106480","ICHvc",56.12,-129.300003,400
"106880","ICHmc1",56.02,-129.139999,267
"1071-3","ICHmw2",49.25,-117.980003,1339
"107251","CWHws1",54.44,-128.600006,180
"107380","ICHvc",56.14,-129.490005,488
"107450","CWHvh2",51.3,-127.559998,70
"107479","SBPSmc",53.32,-125.279999,1310
"107550","CWHvh2",51.5,-127.559998,90
"107579","SBPSmc",53.34,-125.269997,1150
"108280","SBSmc2",56.51,-128.119995,685
"108351","CWHws1",54.84,-128.699997,1000
"108380","SBSmc2",56.51,-128.119995,640
"108450","CWHvh2",52.08,-127.540001,120
"108480","SBSmc2",56.67,-127.82,760
"1086-3","ESSFwc4",49.24,-117.849998,1826
"110180","CWHvm2",51.6,-127.269997,720
"1102-1","ICHmw2",49.25,-117.949997,1280
"1102-2","ICHmw2",49.25,-117.949997,1280
"1102-3","ICHmw2",49.25,-117.949997,1282
"110350","CWHvh2",53.79,-130.240005,110
"110680","CWHvm1",51.55,-126.889999,383
"110850","CWHvh2",52.12,-131.029999,25
"110880","CWHwh2",53.7,-132.649994,320
"1109","CDFmm",49.12,-123.809998,130
"1111","CWHxm1",49.23,-124.349998,183
"111150","CWHvh2",52.12,-131.029999,40
"111280","CWHwh1",52.37,-131.350006,165
"1113","CWHxm2",49.2,-124.379997,640
"1114","CWHxm2",49.2,-124.400002,580
"111550","CWHvh2",52.26,-131.279999,270
"111650","CWHvh2",52.26,-131.270004,180
"1117","CWHmm2",49.5,-124.940002,560
"1118","CWHmm1",49.5,-124.940002,650
"111950","CWHwh1",52.38,-131.389999,180
"1121","CDFmm",49.29,-124.220001,60
"1123","CWHxm2",49.26,-124.68,580
"112450","CWHvh2",52.59,-131.679993,80
"1125","CWHxm1",49.23,-124.349998,183
"112550","CWHvh2",52.67,-131.729996,100
"112880","CWHwh1",53.65,-132.679993,20
"1129","CWHxm2",49.25,-124.639999,470
"1130","CWHmm2",49.26,-124.639999,762
"11-3000","ICHmw1",51.65,-117.449997,1025
"11-3004","ICHmw1",51.67,-117.470001,1010
"113080","CWHwh1",53.74,-132.669998,60
"1131","CWHxm2",49.18,-124.559998,755
"1132","CWHmm2",49.19,-124.550003,1085
"1133","CWHmm2",49.19,-124.550003,940
"1134-1","ICHmw2",49.31,-117.75,1383
"1134-2","ICHmw2",49.31,-117.75,1347
"1134-3","ICHmw2",49.31,-117.75,1380
"113480","CWHwh1",53.59,-132.550003,300
"113580","CWHwh1",53.73,-132.699997,130
"113680","CWHwh1",53.73,-132.699997,75
"1137-1","ESSFwc4",49.23,-117.879997,1670
"1137-2","ESSFwc4",49.23,-117.879997,1683
"1137-3","ESSFwc4",49.23,-117.879997,1690
"113780","CWHwh1",53.78,-132.529999,150
"113880","CWHwh1",53.78,-132.529999,80
"1139","CWHxm2",49.18,-124.580002,780
"1140","CWHmm2",49.17,-124.580002,860
"11-4017","ICHmw1",51.67,-117.57,1047
"123580","CWHws2",52.85,-126.199997,410
"123978","SBSmc2",54.61,-127.389999,763
"123980","MHmm2",56.7,-128.899994,950
"124080","SBSmc2",53.27,-126.699997,890
"124180","SBSmc2",53.27,-126.699997,885
"1288-1","ESSFwc4",49.1,-117.860001,1843
"12-9026","ESSFwm1",49.64,-115.389999,1808
"12-9037","ICHdw1",49.34,-118.129997,1091
"1141","CWHmm2",49.17,-124.580002,965
"114180","CWHwh1",53.75,-132.5,300
"114380","CWHwh2",53.31,-132.110001,560
"114480","CWHwh2",53.28,-132.080002,560
"1146","CWHxm2",49.19,-124.559998,860
"1147","CWHxm2",48.99,-124.139999,660
"114780","MHwh1",53,-132.100006,680
"1148","CWHxm2",48.99,-124.150002,580
"1149","CWHmm2",48.98,-124.139999,740
"114980","CWHwh2",53.16,-132.259995,600
"1150","CWHmm2",48.98,-124.139999,820
"11-5000","ESSFwc2",52.06,-118.389999,1402
"115080","CWHwh2",53.05,-132.080002,478
"1151","CWHmm2",48.98,-124.139999,900
"115180","CWHwh2",53.16,-131.960007,400
"1152","CWHmm2",48.97,-124.139999,980
"115278","SBSmc2",54.75,-126.900002,750
"115280","CWHwh2",53.16,-131.960007,450
"1153","MHmm1",48.97,-124.139999,1050
"115380","CWHwh1",53.1,-132.160004,248
"1154","CWHxm2",48.99,-124.139999,660
"115480","CWHwh1",53.1,-132.160004,250
"1155","CWHxm2",48.99,-124.139999,740
"115580","MHwh2",53.28,-132.080002,585
"1156","CWHmm2",49,-124.139999,900
"1157","CWHmm2",49,-124.139999,820
"1158","CWHmm2",49,-124.129997,1060
"115878","SBSmc2",54.6,-127.389999,760
"115880","ICHmc2",55.49,-127.599998,535
"1159","CWHmm2",49,-124.129997,980
"115980","ICHmc2",55.28,-127.730003,530
"116080","ICHmc2",55.23,-127.760002,424
"1161","CWHmm2",48.99,-124.150002,440
"1162","MHmm1",49.18,-124.480003,1000
"1163","MHmm1",49.18,-124.489998,1110
"116378","SBSmc2",54.61,-127.300003,790
"116380","CWHws2",54.83,-128.729996,610
"116478","SBSmc2",54.55,-126.870003,725
"1166","MHmm1",49.13,-124.650002,1235
"1167","MHmm1",49.13,-124.650002,1140
"116778","SBSmc2",54.62,-127.239998,610
"1168","MHmm1",49.13,-124.650002,1075
"117080","CWHvm2",51.54,-127.199997,525
"1175","CDFmm",49.12,-123.809998,120
"117778","SBSmc2",54.48,-127.870003,880
"117880","ICHwc",56.73,-130.660004,320
"1179","CWHxm2",49.8,-125.400002,620
"1180","CWHxm2",49.81,-125.410004,570
"118080","ICHwc",57.05,-130.649994,510
"1181","CWHmm2",49.81,-125.43,880
"118180","ICHmc2",55.2,-127.339996,480
"1182","CWHmm2",49.81,-125.440002,915
"118280","CWHwm",57.05,-131.669998,65
"118478","ICHmc2",55.02,-127.279999,503
"1185","CWHxm2",49.83,-125.400002,635
"118578","ICHmc2",55.16,-127.330002,675
"118678","ICHmc1",55.05,-127.379997,700
"118878","SBSmc2",54.79,-127.620003,890
"11-9000","ESSFvcw",51.62,-118.279999,1893
"1190-1","ESSFwc1",49.2,-117.879997,1549
"1190-2","ESSFwc1",49.2,-117.879997,1558
"1190-3","ESSFwc1",49.2,-117.879997,1575
"11-9045","ESSFvcw",51.9,-118.879997,1842
"11-9050","ESSFvc",51.9,-118.889999,1530
"11-9056","ESSFwcw",52.04,-118.419998,1934
"11-9078","ESSFwc2",52.04,-118.440002,1608
"11-9082","ESSFwcw",52.2,-118.400002,1935
"11-9087","ICHwk1",52.2,-118.419998,1345
"1191","CWHxm1",49.52,-124.860001,90
"119-1","ESSFwc1",50.11,-117.419998,1659
"119-2","ESSFwc1",50.1,-117.419998,1676
"119-3","ESSFwc1",50.1,-117.419998,1677
"1196","CWHxm1",49.53,-124.900002,205
"1197","CWHmm1",49.54,-124.989998,470
"11-9700","CWHds1",50.45,-122.68,417
"11-9731","CWHdm",49.67,-122.019997,122
"11-9732","CWHds1",49.67,-121.860001,125
"11-9733","CWHds1",49.54,-121.790001,120
"11-9735","CWHds1",49.7,-121.410004,125
"11-9736","CWHxm1",49.9,-124.519997,90
"11-9737","CWHdm",49.85,-124.419998,185
"11-9739","CDFmm",49.96,-124.720001,104
"1199","CWHmm1",49.53,-124.989998,500
"119978","SBSmc2",54.95,-126.510002,925
"12^200","ICHmw3",51.26,-118.230003,625
"12^236","ICHmw3",51.26,-118.230003,645
"12^267","ICHmw3",51.26,-118.230003,645
"12^496","ICHmw3",51.27,-118.230003,725
"12^600","ICHmw3",51.27,-118.230003,770
"1200","CWHxm2",49.84,-125.379997,585
"1201","CWHxm2",49.83,-125.379997,500
"120180","CWHws2",55.4,-128.270004,640
"1203","CWHmm2",49.82,-125.379997,770
"120378","SBSmc2",54.93,-126.529999,980
"1204","CWHmm2",49.82,-125.379997,695
"120680","SBSmc2",53.3,-126.639999,935
"120980","SBSmc2",53.29,-126.650002,876
"121280","SBSmc2",53.26,-126.440002,900
"121378","ESSFmc",54.76,-127.260002,1262
"121480","SBSmc2",53.25,-126.650002,863
"121580","ESSFmc",53.07,-126.410004,1116
"121678","ESSFmkp",54.65,-127.379997,1470
"121680","SBSmc2",52.93,-126.260002,820
"121778","ESSFwv",54.82,-127.269997,1127
"121780","SBSmc2",53.26,-126.449997,910
"121980","SBSmc2",53.24,-126.589996,875
"122080","SBSmc2",53.27,-126.540001,861
"122178","CWHvh2",53.07,-129.100006,160
"122380","CWHws2",51.67,-126.120003,700
"122480","CWHws2",51.55,-126.339996,750
"122580","CWHms2",51.62,-126.620003,280
"122780","CWHws2",51.55,-126.339996,760
"122980","CWHms2",51.79,-126.489998,100
"123178","SBSmc2",54.86,-126.559998,808
"123280","CWHms2",51.77,-126.639999,100
"124280","ICHwc",56.7,-130.660004,310
"124480","CWHms2",51.75,-126.57,60
"124578","ESSFwv",54.81,-127.529999,1000
"124680","CWHms2",51.77,-126.540001,256
"124780","SBSdk",54.62,-126.870003,NA
"124880","SBSmc2",53.97,-125.190002,1060
"124980","SBSmc2",54.05,-125,820
"125080","SBSmc2",54.77,-127.199997,900
"125478","SBSmc2",54.76,-127.589996,853
"125578","CWHws2",54.8,-127.970001,735
"1258181","CWHvh2",52.28,-131.309998,5
"125-A","ICHmw2",50.12,-117.989998,738
"125-B","ICHmw2",50.12,-117.989998,743
"125-C","ICHmw2",50.12,-117.989998,748
"12-6403","ICHmk1",49.17,-118.360001,1309
"12-6424","ICHmw5",49.6,-118.370003,990
"1266981","CWHvh2",52.18,-131.149994,90
"1267381","CWHvh2",52.28,-131.309998,20
"126-A","ICHmw2",49.59,-117.959999,1360
"126-B","ICHmw2",49.61,-117.959999,1362
"126-C","ICHmw2",49.6,-117.959999,1366
"1276880","SBPSmc",53.15,-125.059998,1205
"1276980","SBPSmc",53.2,-125.050003,1200
"16^1000","ICHwk1",51.17,-118.169998,1185
"16^600","ICHwk1",51.17,-118.18,1092
"1600400","ICHmw2",49.27,-117.940002,1325
"168981","SBPSmc",53.24,-125.510002,1100
"169281","SBPSmc",53.26,-125.43,1045
"169481","SBPSmc",53.23,-125.559998,1080
"1976015","BWBSmw2",58.8,-122.709999,470
"1976016","BWBSmw2",58.81,-122.699997,440
"1976019","BWBSmk",58.78,-122.699997,360
"1976026","BWBSmw2",58.8,-122.800003,415
"1976032","BWBSmw2",58.78,-122.709999,375
"1976033","BWBSmk",58.78,-122.709999,375
"1976038","BWBSmk",58.78,-122.650002,320
"13^700","ICHmw3",51.25,-118.209999,810
"130178","SBSmc2",54.58,-127.080002,945
"131178","SBSmc2",55.24,-127.019997,860
"13212","BWBSmk",59.32,-126.809998,905
"138-1","ICHmw2",50.08,-117.480003,627
"138-2","ICHmw2",50.08,-117.480003,634
"138-3","ICHmw2",50.09,-117.480003,654
"138-A","ESSFwc4",49.54,-118.25,1670
"138-B","ESSFwc4",49.54,-118.239998,1664
"138-C","ESSFwc4",49.54,-118.239998,1676
"14^000","ICHmw3",51.22,-118.199997,693
"14-1","ICHmw2",50.27,-117.760002,675
"14479","ESSFwvp",56.78,-128.419998,1785
"14769","CWHwh2",53.25,-132.190002,378
"147-C","ESSFwc1",49.72,-117.68,1544
"148-A","ICHmw2",49.96,-118.18,910
"148-B","ICHmw2",49.96,-118.18,912
"148-C","ICHmw2",49.96,-118.18,913
"14-B","ICHmw2",49.73,-117.650002,1325
"14-C","ICHmw2",49.73,-117.650002,1328
"15^500","ICHmw3",51.2,-118.190002,829
"15^900","ICHwk1",51.2,-118.190002,986
"150181","CWHwh1",53.2,-131.949997,150
"150781","CWHwh2",53.57,-132.330002,440
"150881","CWHwh2",53.57,-132.330002,285
"151481","CWHwh1",53.39,-132.190002,180
"15-2","ICHmw2",50.27,-117.769997,750
"1522-1","ICHmw2",49.03,-117.900002,1470
"152-A","ICHmw3",50.82,-118.089996,824
"152-C","ICHmw3",50.81,-118.080002,815
"15-3","ICHmw2",50.27,-117.769997,725
"153-1","ESSFwc4",50.09,-117.800003,1909
"153-2","ESSFwc4",50.09,-117.800003,1916
"153-3","ESSFwc4",50.08,-117.800003,1938
"160278","SBSmc2",54.73,-126.93,976
"160378","CWHws2",54.59,-127.620003,1006
"160881","CWHws1",55.52,-129.490005,200
"160978","CWHvm1",52.23,-127.580002,216
"161081","SBSmc2",54.41,-126.519997,972
"161178","SBSmc2",54.65,-127.269997,835
"161478","ICHmc1",55.92,-127.339996,670
"161481","CWHvh2",52.08,-128.020004,70
"161678","ICHmc2",54.92,-127.510002,685
"161881","CWHvh2",51.77,-127.860001,30
"161978","ICHmc2",55.05,-127.269997,585
"162081","CWHvh2",51.55,-127.620003,45
"162478","CWHvh2",52.12,-127.910004,30
"162578","ICHmc2",55.22,-127.349998,690
"162981","CWHvh2",52.07,-127.589996,50
"163078","CWHws2",54.02,-128.820007,893
"163181","CWHvh2",52.24,-131.270004,115
"163381","CWHvh2",51.6,-127.739998,55
"163478","ESSFmk",54.15,-127.82,850
"163778","CWHws2",54.01,-127.699997,870
"163981","CWHvh2",51.84,-127.870003,40
"16404","CWHwh1",53.18,-132.020004,46
"164478","ESSFwv",54.79,-127.25,1170
"164578","SBSmc2",54.79,-127.220001,920
"164678","CWHws2",54.77,-127.940002,700
"164681","CWHvh2",52.19,-131.25,70
"164778","CWHws2",54.77,-127.940002,685
"164878","ESSFwv",54.79,-127.610001,1100
"164881","CWHvh2",52.19,-131.229996,50
"16499","CWHwh1",53.44,-132.259995,150
"165078","ESSFwv",54.77,-127.550003,975
"165781","CWHvh2",52.24,-131.289993,80
"169781","SBPSmc",53.24,-125.5,1000
"17^300","ICHmw3",51.13,-118.18,744
"17^700","ICHwk1",51.14,-118.18,920
"170081","SBPSmc",53.23,-125.519997,1000
"171-A","ICHmw3",50.83,-118.110001,737
"171-B","ICHmw3",50.83,-118.110001,738
"171-C","ICHmw3",50.83,-118.110001,730
"173081","CWHms2",52.94,-127.160004,230
"175981","SBPSmc",53.12,-125.139999,1190
"176-A","ESSFwc4",49.77,-117.760002,1604
"176-B","ESSFwc4",49.77,-117.760002,1610
"19^193","ICHmw3",51.02,-118.239998,535
"19^270","ICHmw3",51.02,-118.239998,565
"195-1","ICHmw2",50.06,-117.5,904
"195-2","ICHmw2",50.06,-117.5,875
"195-3","ICHmw2",50.06,-117.5,902
"196-A","ESSFwc4",49.71,-117.970001,1674
"196-B","ESSFwc4",49.71,-117.970001,1690
"196-C","ESSFwc4",49.71,-117.970001,1697
"197-A","ESSFwc1",50.07,-118.279999,1380
"197-B","ESSFwc1",50.07,-118.279999,1378
"197-C","ESSFwc1",50.07,-118.279999,1375
"198-A","ICHmw2",49.6,-117.690002,1429
"198-B","ICHmw2",49.6,-117.690002,1426
"198-C","ICHmw2",49.6,-117.690002,1425
"2^800","ICHwk1",51.43,-118.440002,850
"20^1000","ICHmw3",51.02,-118.190002,710
"20^515","ICHmw3",51.02,-118.199997,580
"200451","ICHmc2",54.97,-127.669998,NA
"201151","CWHws1",54.75,-128.25,185
"201251","ICHmc2",54.8,-128.25,160
"201351","CWHws2",54.92,-128.339996,NA
"201551","ICHmc2",55.1,-127.970001,333
"201651","ICHmc2",55.09,-127.949997,455
"201851","ICHmc2",54.4,-128.369995,280
"202050","MHwhp1",52.75,-128.130005,570
"202451","ICHmc2",55.22,-127.839996,600
"202551","ICHmc2",55.22,-127.790001,660
"202650","CWHwh1",53.6,-132.550003,50
"202651","ICHmc2",55.25,-127.790001,630
"203050","CWHws2",51.64,-126.349998,550
"203351","ICHmc2",55.07,-127.739998,466
"203451","ICHmc2",55.12,-127.940002,572
"203550","ICHmc2",55.44,-129.029999,185
"203551","ICHmc2",55.07,-127.739998,700
"203650","CWHws2",55.23,-128.5,680
"203751","CWHws2",55.05,-128.25,NA
"203851","ICHmc2",55.24,-127.790001,460
"204151","ICHmc2",55.17,-127.82,533
"204350","CWHws2",54.49,-128.449997,698
"204351","CWHws1",55.04,-128.169998,490
"204551","ICHmc2",55.04,-128.169998,400
"204650","CWHws2",54.49,-128.050003,750
"204951","ICHmc2",55.17,-128,550
"205150","CWHws2",55.15,-128.949997,665
"205551","ICHmc2",54.99,-127.739998,700
"205950","CWHvm1",54.23,-129.580002,165
"206251","ICHmc2",55.09,-128.169998,566
"206550","CWHvh2",51.33,-127.660004,48
"206850","CWHvh2",51.58,-128,340
"207150","CWHvh2",52.07,-127.989998,90
"207350","CWHvm1",53.41,-128.669998,190
"207850","CWHvh2",53.3,-129.630005,60
"207-A","ICHmw2",49.58,-117.959999,1450
"207-B","ICHmw2",49.59,-117.830002,1443
"207-C","ICHmw2",49.58,-117.959999,1442
"208050","CWHvh2",53.8,-130.169998,25
"208550","CWHvh2",52.24,-131.229996,100
"208850","CWHms2",53,-127.139999,390
"209050","CWHms2",52.97,-127.129997,130
"209650","CWHws2",52.9,-127.07,750
"209750","CWHms2",52.9,-127.07,600
"209950","CWHms2",52.9,-127.080002,320
"21^300","ICHmw3",51,-118.25,800
"21^700","ICHmw3",51,-118.25,985
"210150","MHmm2",52.95,-127.089996,1060
"210350","CWHms2",52.97,-127.110001,350
"210750","CWHms2",53.02,-127.150002,150
"215-B","ICHmw3",50.73,-118.040001,803
"216-A","ICHmw2",50.31,-117.860001,527
"216-B","ICHmw2",50.32,-117.860001,528
"216-C","ICHmw2",50.31,-117.860001,525
"218-A","ESSFwc4",49.82,-117.870003,1711
"218-B","ESSFwc4",49.82,-117.870003,1710
"218-C","ESSFwc4",49.82,-117.870003,1710
"22^000","ICHmw3",51,-118.169998,1020
"226-A","ICHmw2",50.48,-117.610001,1222
"226-B","ICHmw2",50.48,-117.610001,1225
